learner_id,quiz_question,week_number,step_number,question_number,response,submitted_at,correct
741cbf91-b874-4876-a4b5-062c06117c13,3.14.4,3,14,4,1,2015-05-02 23:11:58 UTC,TRUE
741cbf91-b874-4876-a4b5-062c06117c13,3.14.5,3,14,5,3,2015-05-02 23:12:39 UTC,TRUE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.1,2,11,1,4,2015-05-02 23:13:08 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.1,2,11,1,1,2015-05-02 23:13:15 UTC,TRUE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.2,2,11,2,3,2015-05-02 23:14:30 UTC,TRUE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.3,2,11,3,2,2015-05-02 23:16:30 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.3,2,11,3,3,2015-05-02 23:16:48 UTC,TRUE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.4,2,11,4,1,2015-05-02 23:19:12 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.4,2,11,4,4,2015-05-02 23:19:47 UTC,TRUE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.5,2,11,5,2,2015-05-02 23:21:13 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.5,2,11,5,3,2015-05-02 23:21:22 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.5,2,11,5,1,2015-05-02 23:21:28 UTC,FALSE
bb62e3da-5092-4a2b-a0b7-e99d99b75388,2.11.5,2,11,5,4,2015-05-02 23:21:34 UTC,TRUE
6e159a8a-5314-4bd9-a298-7826cf99fc4d,2.11.1,2,11,1,1,2015-05-02 23:26:52 UTC,TRUE
6e159a8a-5314-4bd9-a298-7826cf99fc4d,2.11.2,2,11,2,3,2015-05-02 23:27:43 UTC,TRUE
6e159a8a-5314-4bd9-a298-7826cf99fc4d,2.11.3,2,11,3,3,2015-05-02 23:28:50 UTC,TRUE
6e159a8a-5314-4bd9-a298-7826cf99fc4d,2.11.4,2,11,4,4,2015-05-02 23:32:07 UTC,TRUE
6e159a8a-5314-4bd9-a298-7826cf99fc4d,2.11.5,2,11,5,4,2015-05-02 23:33:24 UTC,TRUE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.1,2,11,1,1,2015-05-03 00:09:46 UTC,TRUE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.2,2,11,2,3,2015-05-03 00:10:09 UTC,TRUE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.3,2,11,3,3,2015-05-03 00:10:30 UTC,TRUE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.4,2,11,4,4,2015-05-03 00:10:55 UTC,TRUE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.5,2,11,5,2,2015-05-03 00:12:17 UTC,FALSE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.5,2,11,5,3,2015-05-03 00:12:29 UTC,FALSE
975d5317-b0dd-415e-b2eb-1f151c131b52,2.11.5,2,11,5,4,2015-05-03 00:12:33 UTC,TRUE
61b604c7-b10c-4d1f-a854-dc414478f3b3,2.11.1,2,11,1,1,2015-05-03 00:41:21 UTC,TRUE
61b604c7-b10c-4d1f-a854-dc414478f3b3,2.11.2,2,11,2,3,2015-05-03 00:41:53 UTC,TRUE
61b604c7-b10c-4d1f-a854-dc414478f3b3,2.11.3,2,11,3,3,2015-05-03 00:42:43 UTC,TRUE
61b604c7-b10c-4d1f-a854-dc414478f3b3,2.11.4,2,11,4,4,2015-05-03 00:43:43 UTC,TRUE
61b604c7-b10c-4d1f-a854-dc414478f3b3,2.11.5,2,11,5,4,2015-05-03 00:45:02 UTC,TRUE
48ed0465-412e-4d09-ae78-b7e68264e9b8,2.11.1,2,11,1,1,2015-05-03 01:01:54 UTC,TRUE
48ed0465-412e-4d09-ae78-b7e68264e9b8,2.11.2,2,11,2,3,2015-05-03 01:02:23 UTC,TRUE
48ed0465-412e-4d09-ae78-b7e68264e9b8,2.11.3,2,11,3,3,2015-05-03 01:02:58 UTC,TRUE
48ed0465-412e-4d09-ae78-b7e68264e9b8,2.11.4,2,11,4,4,2015-05-03 01:03:47 UTC,TRUE
48ed0465-412e-4d09-ae78-b7e68264e9b8,2.11.5,2,11,5,4,2015-05-03 01:04:40 UTC,TRUE
69c8e8d1-f871-4cac-8d1b-89c57b242a3e,2.11.1,2,11,1,1,2015-05-03 01:48:55 UTC,TRUE
69c8e8d1-f871-4cac-8d1b-89c57b242a3e,2.11.2,2,11,2,3,2015-05-03 01:49:11 UTC,TRUE
69c8e8d1-f871-4cac-8d1b-89c57b242a3e,2.11.3,2,11,3,3,2015-05-03 01:49:51 UTC,TRUE
69c8e8d1-f871-4cac-8d1b-89c57b242a3e,2.11.4,2,11,4,4,2015-05-03 01:50:33 UTC,TRUE
69c8e8d1-f871-4cac-8d1b-89c57b242a3e,2.11.5,2,11,5,4,2015-05-03 01:50:57 UTC,TRUE
c370d5d5-8656-42fc-b73b-2b1b02d19bb5,2.11.1,2,11,1,1,2015-05-03 02:07:01 UTC,TRUE
c370d5d5-8656-42fc-b73b-2b1b02d19bb5,2.11.2,2,11,2,3,2015-05-03 02:07:14 UTC,TRUE
c370d5d5-8656-42fc-b73b-2b1b02d19bb5,2.11.3,2,11,3,3,2015-05-03 02:07:44 UTC,TRUE
c370d5d5-8656-42fc-b73b-2b1b02d19bb5,2.11.4,2,11,4,4,2015-05-03 02:08:03 UTC,TRUE
c370d5d5-8656-42fc-b73b-2b1b02d19bb5,2.11.5,2,11,5,4,2015-05-03 02:08:27 UTC,TRUE
0ec71907-a1a4-4794-8f73-8b8599ae6f90,2.11.1,2,11,1,1,2015-05-03 02:44:56 UTC,TRUE
0ec71907-a1a4-4794-8f73-8b8599ae6f90,2.11.2,2,11,2,3,2015-05-03 02:45:51 UTC,TRUE
0ec71907-a1a4-4794-8f73-8b8599ae6f90,2.11.3,2,11,3,3,2015-05-03 02:46:38 UTC,TRUE
0ec71907-a1a4-4794-8f73-8b8599ae6f90,2.11.4,2,11,4,4,2015-05-03 02:47:22 UTC,TRUE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.1,2,11,1,1,2015-05-03 02:56:12 UTC,TRUE
0ec71907-a1a4-4794-8f73-8b8599ae6f90,2.11.5,2,11,5,4,2015-05-03 02:58:15 UTC,TRUE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.2,2,11,2,3,2015-05-03 03:00:11 UTC,TRUE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.3,2,11,3,3,2015-05-03 03:03:19 UTC,TRUE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.4,2,11,4,4,2015-05-03 03:08:50 UTC,TRUE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.5,2,11,5,2,2015-05-03 03:13:12 UTC,FALSE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.5,2,11,5,3,2015-05-03 03:14:10 UTC,FALSE
7f8e7463-3687-43c3-b40f-573197320a47,2.11.5,2,11,5,4,2015-05-03 03:14:26 UTC,TRUE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.1,2,11,1,1,2015-05-03 04:03:19 UTC,TRUE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.2,2,11,2,3,2015-05-03 04:06:06 UTC,TRUE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.3,2,11,3,2,2015-05-03 04:09:51 UTC,FALSE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.3,2,11,3,3,2015-05-03 04:10:15 UTC,TRUE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.4,2,11,4,3,2015-05-03 04:14:43 UTC,FALSE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.4,2,11,4,2,2015-05-03 04:15:57 UTC,FALSE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.4,2,11,4,4,2015-05-03 04:16:10 UTC,TRUE
23eec38d-114f-4c17-9d98-ca868d848fa5,2.11.5,2,11,5,4,2015-05-03 04:22:12 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.1,2,11,1,1,2015-05-03 04:41:08 UTC,TRUE
88a4f537-122f-4eea-91d4-31e44006eb17,2.11.1,2,11,1,1,2015-05-03 04:41:10 UTC,TRUE
1a4d6984-eab1-4e4e-9c3b-262e5d7284b8,2.11.1,2,11,1,1,2015-05-03 04:41:14 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.2,2,11,2,3,2015-05-03 04:41:59 UTC,TRUE
1a4d6984-eab1-4e4e-9c3b-262e5d7284b8,2.11.2,2,11,2,3,2015-05-03 04:42:15 UTC,TRUE
88a4f537-122f-4eea-91d4-31e44006eb17,2.11.2,2,11,2,3,2015-05-03 04:42:17 UTC,TRUE
1a4d6984-eab1-4e4e-9c3b-262e5d7284b8,2.11.3,2,11,3,3,2015-05-03 04:43:40 UTC,TRUE
88a4f537-122f-4eea-91d4-31e44006eb17,2.11.3,2,11,3,3,2015-05-03 04:43:40 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.3,2,11,3,3,2015-05-03 04:43:43 UTC,TRUE
88a4f537-122f-4eea-91d4-31e44006eb17,2.11.4,2,11,4,4,2015-05-03 04:45:22 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.4,2,11,4,2,2015-05-03 04:45:28 UTC,FALSE
1a4d6984-eab1-4e4e-9c3b-262e5d7284b8,2.11.4,2,11,4,4,2015-05-03 04:45:39 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.4,2,11,4,4,2015-05-03 04:45:42 UTC,TRUE
88a4f537-122f-4eea-91d4-31e44006eb17,2.11.5,2,11,5,4,2015-05-03 04:46:32 UTC,TRUE
1a4d6984-eab1-4e4e-9c3b-262e5d7284b8,2.11.5,2,11,5,4,2015-05-03 04:47:13 UTC,TRUE
148d8e9f-170e-476f-94d3-88a708bb409c,2.11.5,2,11,5,4,2015-05-03 04:47:23 UTC,TRUE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.1,3,14,1,4,2015-05-03 05:44:14 UTC,FALSE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.1,3,14,1,2,2015-05-03 05:45:04 UTC,TRUE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.2,3,14,2,2,2015-05-03 05:46:01 UTC,TRUE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.3,3,14,3,4,2015-05-03 05:47:34 UTC,FALSE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.3,3,14,3,3,2015-05-03 05:48:19 UTC,TRUE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.4,3,14,4,4,2015-05-03 05:51:20 UTC,FALSE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.4,3,14,4,1,2015-05-03 05:51:29 UTC,TRUE
5af1f199-4625-41ec-a37e-c8631dfb0bf8,3.14.5,3,14,5,3,2015-05-03 05:51:48 UTC,TRUE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.1,2,11,1,1,2015-05-03 06:13:31 UTC,TRUE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.2,2,11,2,3,2015-05-03 06:14:14 UTC,TRUE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.3,2,11,3,2,2015-05-03 06:15:02 UTC,FALSE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.3,2,11,3,3,2015-05-03 06:15:25 UTC,TRUE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.4,2,11,4,4,2015-05-03 06:16:29 UTC,TRUE
1b386630-5a34-4504-af66-1b4cb4eef599,2.11.5,2,11,5,4,2015-05-03 06:18:07 UTC,TRUE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.1,2,11,1,1,2015-05-03 06:36:40 UTC,TRUE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.2,2,11,2,1,2015-05-03 06:37:41 UTC,FALSE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.2,2,11,2,4,2015-05-03 06:37:52 UTC,FALSE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.2,2,11,2,3,2015-05-03 06:37:59 UTC,TRUE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.3,2,11,3,4,2015-05-03 06:38:47 UTC,FALSE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.3,2,11,3,1,2015-05-03 06:38:54 UTC,FALSE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.3,2,11,3,3,2015-05-03 06:39:05 UTC,TRUE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.4,2,11,4,4,2015-05-03 06:39:57 UTC,TRUE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.5,2,11,5,3,2015-05-03 06:40:23 UTC,FALSE
0a793ce3-d7ea-46b2-a2bc-d2357d0d8f2f,2.11.5,2,11,5,4,2015-05-03 06:40:28 UTC,TRUE
0029bf8a-58f8-48ff-81f7-b7781613047d,2.11.1,2,11,1,1,2015-05-03 06:53:11 UTC,TRUE
0029bf8a-58f8-48ff-81f7-b7781613047d,2.11.2,2,11,2,3,2015-05-03 06:53:31 UTC,TRUE
0029bf8a-58f8-48ff-81f7-b7781613047d,2.11.3,2,11,3,3,2015-05-03 06:54:04 UTC,TRUE
0029bf8a-58f8-48ff-81f7-b7781613047d,2.11.4,2,11,4,4,2015-05-03 06:54:37 UTC,TRUE
0029bf8a-58f8-48ff-81f7-b7781613047d,2.11.5,2,11,5,4,2015-05-03 06:55:08 UTC,TRUE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.1,9,10,1,4,2015-05-03 07:47:59 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.1,9,10,1,1,2015-05-03 07:48:18 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.1,9,10,1,4,2015-05-03 07:48:36 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.1,9,10,1,2,2015-05-03 07:48:42 UTC,TRUE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.2,9,10,2,1,2015-05-03 07:48:59 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.3,9,10,3,3,2015-05-03 07:49:25 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.3,9,10,3,1,2015-05-03 07:49:41 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.3,9,10,3,4,2015-05-03 07:49:47 UTC,TRUE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.4,9,10,4,1,2015-05-03 07:50:19 UTC,TRUE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.5,9,10,5,3,2015-05-03 07:50:43 UTC,FALSE
2a5c5066-2761-4f6f-be68-05320a9ede60,9.10.5,9,10,5,2,2015-05-03 07:50:48 UTC,TRUE
624fe0e5-536d-460e-9562-6d6d0b43a6bc,2.11.1,2,11,1,1,2015-05-03 08:48:11 UTC,TRUE
624fe0e5-536d-460e-9562-6d6d0b43a6bc,2.11.2,2,11,2,3,2015-05-03 08:48:46 UTC,TRUE
624fe0e5-536d-460e-9562-6d6d0b43a6bc,2.11.3,2,11,3,3,2015-05-03 08:49:43 UTC,TRUE
624fe0e5-536d-460e-9562-6d6d0b43a6bc,2.11.4,2,11,4,4,2015-05-03 08:50:12 UTC,TRUE
624fe0e5-536d-460e-9562-6d6d0b43a6bc,2.11.5,2,11,5,4,2015-05-03 08:51:08 UTC,TRUE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.1,2,11,1,1,2015-05-03 09:00:19 UTC,TRUE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.2,2,11,2,3,2015-05-03 09:00:30 UTC,TRUE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.3,2,11,3,3,2015-05-03 09:01:18 UTC,TRUE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.4,2,11,4,1,2015-05-03 09:01:39 UTC,FALSE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.4,2,11,4,4,2015-05-03 09:01:54 UTC,TRUE
4a599d12-9df6-4097-a9f6-2852049f9aba,2.11.5,2,11,5,4,2015-05-03 09:02:44 UTC,TRUE
f69f90a1-74bc-43d5-96e5-781875061fd6,2.11.1,2,11,1,1,2015-05-03 09:07:30 UTC,TRUE
f69f90a1-74bc-43d5-96e5-781875061fd6,2.11.3,2,11,3,3,2015-05-03 09:08:38 UTC,TRUE
f69f90a1-74bc-43d5-96e5-781875061fd6,2.11.4,2,11,4,4,2015-05-03 09:09:06 UTC,TRUE
f69f90a1-74bc-43d5-96e5-781875061fd6,2.11.5,2,11,5,4,2015-05-03 09:10:22 UTC,TRUE
f69f90a1-74bc-43d5-96e5-781875061fd6,2.11.2,2,11,2,3,2015-05-03 09:10:33 UTC,TRUE
f7864b74-1534-47e9-9cdf-2172a48ef5c5,2.11.1,2,11,1,1,2015-05-03 09:15:28 UTC,TRUE
f7864b74-1534-47e9-9cdf-2172a48ef5c5,2.11.2,2,11,2,3,2015-05-03 09:15:56 UTC,TRUE
f7864b74-1534-47e9-9cdf-2172a48ef5c5,2.11.3,2,11,3,3,2015-05-03 09:16:37 UTC,TRUE
f7864b74-1534-47e9-9cdf-2172a48ef5c5,2.11.4,2,11,4,4,2015-05-03 09:17:01 UTC,TRUE
f7864b74-1534-47e9-9cdf-2172a48ef5c5,2.11.5,2,11,5,4,2015-05-03 09:17:29 UTC,TRUE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.1,3,14,1,2,2015-05-03 09:37:16 UTC,TRUE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.2,3,14,2,2,2015-05-03 09:37:45 UTC,TRUE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.3,3,14,3,3,2015-05-03 09:38:30 UTC,TRUE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.4,3,14,4,1,2015-05-03 09:39:12 UTC,TRUE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.5,3,14,5,1,2015-05-03 09:39:59 UTC,FALSE
5c5b2b16-6ef9-42fc-beb2-b4f9066af0f8,3.14.5,3,14,5,3,2015-05-03 09:40:12 UTC,TRUE
7d735da9-f021-4ae5-988d-ead0862e946c,2.11.1,2,11,1,1,2015-05-03 09:41:51 UTC,TRUE
7d735da9-f021-4ae5-988d-ead0862e946c,2.11.2,2,11,2,3,2015-05-03 09:42:10 UTC,TRUE
aa4101f0-9e5c-457a-96dd-044d6c7555f4,2.11.1,2,11,1,1,2015-05-03 09:42:44 UTC,TRUE
aa4101f0-9e5c-457a-96dd-044d6c7555f4,2.11.2,2,11,2,3,2015-05-03 09:43:00 UTC,TRUE
7d735da9-f021-4ae5-988d-ead0862e946c,2.11.3,2,11,3,3,2015-05-03 09:43:02 UTC,TRUE
aa4101f0-9e5c-457a-96dd-044d6c7555f4,2.11.3,2,11,3,3,2015-05-03 09:43:30 UTC,TRUE
7d735da9-f021-4ae5-988d-ead0862e946c,2.11.4,2,11,4,4,2015-05-03 09:43:50 UTC,TRUE
aa4101f0-9e5c-457a-96dd-044d6c7555f4,2.11.4,2,11,4,4,2015-05-03 09:43:59 UTC,TRUE
7d735da9-f021-4ae5-988d-ead0862e946c,2.11.5,2,11,5,4,2015-05-03 09:44:34 UTC,TRUE
aa4101f0-9e5c-457a-96dd-044d6c7555f4,2.11.5,2,11,5,4,2015-05-03 09:44:37 UTC,TRUE
0f379340-2f2d-4dde-8a88-446af0d3559f,2.11.1,2,11,1,1,2015-05-03 09:48:30 UTC,TRUE
0f379340-2f2d-4dde-8a88-446af0d3559f,2.11.2,2,11,2,3,2015-05-03 09:48:52 UTC,TRUE
0f379340-2f2d-4dde-8a88-446af0d3559f,2.11.3,2,11,3,3,2015-05-03 09:49:17 UTC,TRUE
0f379340-2f2d-4dde-8a88-446af0d3559f,2.11.4,2,11,4,4,2015-05-03 09:49:47 UTC,TRUE
0f379340-2f2d-4dde-8a88-446af0d3559f,2.11.5,2,11,5,4,2015-05-03 09:50:29 UTC,TRUE
87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,2.11.1,2,11,1,1,2015-05-03 09:56:17 UTC,TRUE
87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,2.11.2,2,11,2,3,2015-05-03 09:56:38 UTC,TRUE
87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,2.11.3,2,11,3,3,2015-05-03 09:57:03 UTC,TRUE
87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,2.11.4,2,11,4,4,2015-05-03 09:57:41 UTC,TRUE
87ccf3bf-4005-42d4-8a74-89f0b9a71bbe,2.11.5,2,11,5,4,2015-05-03 09:59:06 UTC,TRUE
a9967105-8b39-4314-8231-5c5d8ed1c667,2.11.1,2,11,1,1,2015-05-03 10:29:34 UTC,TRUE
a9967105-8b39-4314-8231-5c5d8ed1c667,2.11.2,2,11,2,3,2015-05-03 10:30:03 UTC,TRUE
a9967105-8b39-4314-8231-5c5d8ed1c667,2.11.3,2,11,3,3,2015-05-03 10:30:57 UTC,TRUE
a9967105-8b39-4314-8231-5c5d8ed1c667,2.11.4,2,11,4,4,2015-05-03 10:31:42 UTC,TRUE
a9967105-8b39-4314-8231-5c5d8ed1c667,2.11.5,2,11,5,4,2015-05-03 10:32:29 UTC,TRUE
398475fe-7128-4c9e-ae2e-23b3f0bb1f6f,2.11.1,2,11,1,1,2015-05-03 10:39:35 UTC,TRUE
398475fe-7128-4c9e-ae2e-23b3f0bb1f6f,2.11.2,2,11,2,3,2015-05-03 10:40:23 UTC,TRUE
398475fe-7128-4c9e-ae2e-23b3f0bb1f6f,2.11.3,2,11,3,3,2015-05-03 10:42:57 UTC,TRUE
398475fe-7128-4c9e-ae2e-23b3f0bb1f6f,2.11.4,2,11,4,4,2015-05-03 10:43:45 UTC,TRUE
398475fe-7128-4c9e-ae2e-23b3f0bb1f6f,2.11.5,2,11,5,4,2015-05-03 10:44:31 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,2.11.1,2,11,1,1,2015-05-03 10:51:49 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,2.11.2,2,11,2,3,2015-05-03 10:52:07 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,2.11.3,2,11,3,2,2015-05-03 10:52:42 UTC,FALSE
b428fa21-2d1a-4f23-961c-b3c671a5c974,2.11.4,2,11,4,4,2015-05-03 10:53:10 UTC,TRUE
b428fa21-2d1a-4f23-961c-b3c671a5c974,2.11.5,2,11,5,3,2015-05-03 10:54:19 UTC,FALSE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.1,2,11,1,1,2015-05-03 11:02:46 UTC,TRUE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.2,2,11,2,3,2015-05-03 11:03:20 UTC,TRUE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.3,2,11,3,3,2015-05-03 11:03:54 UTC,TRUE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.4,2,11,4,1,2015-05-03 11:04:31 UTC,FALSE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.4,2,11,4,3,2015-05-03 11:04:55 UTC,FALSE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.4,2,11,4,4,2015-05-03 11:05:13 UTC,TRUE
16279f9c-4bb3-4331-b846-c338a456a7b6,2.11.5,2,11,5,4,2015-05-03 11:06:13 UTC,TRUE
111c4bb2-a8d9-45f3-a0bf-07a85a5e7e3b,2.11.1,2,11,1,1,2015-05-03 11:10:04 UTC,TRUE
111c4bb2-a8d9-45f3-a0bf-07a85a5e7e3b,2.11.2,2,11,2,3,2015-05-03 11:10:19 UTC,TRUE
111c4bb2-a8d9-45f3-a0bf-07a85a5e7e3b,2.11.3,2,11,3,3,2015-05-03 11:10:37 UTC,TRUE
111c4bb2-a8d9-45f3-a0bf-07a85a5e7e3b,2.11.4,2,11,4,4,2015-05-03 11:11:03 UTC,TRUE
be733cbc-0884-4e52-b9da-31b092b6b534,2.11.1,2,11,1,1,2015-05-03 11:11:20 UTC,TRUE
111c4bb2-a8d9-45f3-a0bf-07a85a5e7e3b,2.11.5,2,11,5,4,2015-05-03 11:11:25 UTC,TRUE
be733cbc-0884-4e52-b9da-31b092b6b534,2.11.2,2,11,2,3,2015-05-03 11:12:42 UTC,TRUE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.1,2,11,1,1,2015-05-03 11:12:48 UTC,TRUE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.2,2,11,2,3,2015-05-03 11:13:00 UTC,TRUE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.3,2,11,3,2,2015-05-03 11:13:41 UTC,FALSE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.3,2,11,3,3,2015-05-03 11:13:49 UTC,TRUE
be733cbc-0884-4e52-b9da-31b092b6b534,2.11.3,2,11,3,3,2015-05-03 11:14:13 UTC,TRUE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.4,2,11,4,4,2015-05-03 11:14:21 UTC,TRUE
d94b0eed-4905-48a7-9d7c-f3b9b4d00649,2.11.5,2,11,5,4,2015-05-03 11:15:03 UTC,TRUE
be733cbc-0884-4e52-b9da-31b092b6b534,2.11.4,2,11,4,4,2015-05-03 11:15:21 UTC,TRUE
be733cbc-0884-4e52-b9da-31b092b6b534,2.11.5,2,11,5,4,2015-05-03 11:16:46 UTC,TRUE
accd5ea8-b7da-4d6a-bcf2-1828cfe2413a,3.14.1,3,14,1,3,2015-05-03 11:42:48 UTC,FALSE
accd5ea8-b7da-4d6a-bcf2-1828cfe2413a,3.14.1,3,14,1,1,2015-05-03 11:42:57 UTC,FALSE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.1,2,11,1,1,2015-05-03 11:48:25 UTC,TRUE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.2,2,11,2,4,2015-05-03 11:49:07 UTC,FALSE
af1bcb64-a998-4ff2-94b9-056187086f99,6.10.1,6,10,1,1,2015-05-03 11:49:22 UTC,TRUE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.2,2,11,2,3,2015-05-03 11:49:28 UTC,TRUE
af1bcb64-a998-4ff2-94b9-056187086f99,6.10.2,6,10,2,3,2015-05-03 11:49:46 UTC,TRUE
af1bcb64-a998-4ff2-94b9-056187086f99,6.10.3,6,10,3,4,2015-05-03 11:50:06 UTC,TRUE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.3,2,11,3,4,2015-05-03 11:50:11 UTC,FALSE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.3,2,11,3,3,2015-05-03 11:50:36 UTC,TRUE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.4,2,11,4,4,2015-05-03 11:51:23 UTC,TRUE
9ca7f027-049e-48a2-a654-4661e5730f65,2.11.5,2,11,5,4,2015-05-03 11:52:10 UTC,TRUE
2f9be191-d793-4c26-b001-c6734983e4b9,2.11.1,2,11,1,1,2015-05-03 11:52:58 UTC,TRUE
af1bcb64-a998-4ff2-94b9-056187086f99,6.10.4,6,10,4,2,2015-05-03 11:53:08 UTC,TRUE
