id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
4539087,6edbf18f-198b-4768-a9df-2f514e2c16b3,4537834,1.8,1,8,"A friend suggested you have an anti fine or community good points system, so you can pay for speeding by giving blood, but being so far from most facilities we still have a system of community and local peer groups.",2015-04-21 11:28:24 UTC,,0
4539146,af9aa6dc-3fac-47cd-95fd-5d2ad77517e5,,1.5,1,5,"I wonder if it would be possible to analyse the search queries around 'how to...?' questions relating to some global web brands, to see if there are any queries that are more common in certain regions. If so it might hint at there being a benefit to having region specific UI/UX designs if you want to have a global brand.",2015-04-21 11:32:45 UTC,,1
4539159,741cbf91-b874-4876-a4b5-062c06117c13,4527549,1.5,1,5,Use adblocker?,2015-04-21 11:33:52 UTC,,0
4539174,a7440108-bfbc-4523-b998-0c99a0da9974,,1.7,1,7,"As a born Londoner and having lived there for most of the last 25 years there were two problems with the Opticon game. The football club shown was given the wrong reference on the map, it was coming up in Fulham on my first attempt and I know exactly where it is and it's not Fulham! The last picture was a non-descript road that could have been anywhere. I got the first three right but these last two wrong. So what does that prove? That I don't know London or there are two silly photos?  ... if you want Fulham FC don't use a photo of a different one!",2015-04-21 11:35:05 UTC,,0
4539182,57aeb10b-c670-42ca-8555-582d04e0cc1e,,1.1,1,1,"Great to be starting the course, as very interested to see how this can be applied to predicting population health behaviour ",2015-04-21 11:36:10 UTC,,2
4539246,af9aa6dc-3fac-47cd-95fd-5d2ad77517e5,4536077,1.6,1,6,"A good point. I saw a really interesting talk by Sarah Williams of MIT relating to situations where data they had produced was used beneficially by government organisations. It's worth watching: http://www.catchtalk.tv/events/open-data-futures-conference/videos/the-future-of-urban-data-sarah-williams#.VRKYq0_4AhY.twitter
",2015-04-21 11:41:14 UTC,,1
4539259,a7440108-bfbc-4523-b998-0c99a0da9974,4516125,1.7,1,7,"@John. I lived in Waltham Forest about 2 miles north of the Olympic Park. Waltham Forest saw property prices rise 37% two years ago, the highest rise in the country and that area is now booming still (it's a regular now on Location, Location). This has not all been driven by the Olympics, it's partly due to a natural effect of people priced out of central London and even Hackney looking further afield, but the Olympics sparked huge generation and finally got people to explore that part of East London and find that a lot of it is very green and attractive (find out more from my site www.leytonstonetoday.net), with good transport links. Building Westfield shopping mall next to the Olympic Park ended the retail desert too and all the extra rail lines made the area well connected. The danger now is that ordinary Londoners will even be priced out of East London.",2015-04-21 11:42:17 UTC,,5
4539280,a7440108-bfbc-4523-b998-0c99a0da9974,4516125,1.7,1,7,"@Perry: it's certainly true that poor people in London often work in rich areas, they just can't afford to live there! In fact poor people can't even afford to live in 'poor' areas of London now, housing has become so ridiculously expensive.",2015-04-21 11:44:08 UTC,,2
4539283,741cbf91-b874-4876-a4b5-062c06117c13,4517010,1.5,1,5,"It would, but what would happen if a different hypothesis held for Google and the other sites? Which hypothesis, if any, would be correct?",2015-04-21 11:44:28 UTC,,0
4539290,4421d6d1-984a-40ff-9cba-0826e9ad4737,,1.2,1,2,"Hello everybody,

This is the first time for me to do an online study.
It's an interesting subject and my goal is to learn more about Big Data and hopefully I can use the information further on in my career.
Good luck everyone !

",2015-04-21 11:45:05 UTC,,1
4539337,d9ce6c7b-3df8-4b95-a73f-e9f8aa753351,,1.6,1,6,"Feel quite concerned about how the question of privacy seemed to be taken lightly here,  as if just a matter of processes an procedures. ",2015-04-21 11:48:36 UTC,,2
4539370,6c09d869-f294-465e-9b64-613ff1a63fe7,4527959,1.5,1,5,"its a software we've developed over the past several years, which is grounded in Gravesian thinking styles. consumers use certain words and metaphor phrases in certain contexts, so we've developed some smart ways to filter consumer narrative to capture emotion sentiment. I work in innovation across industries and we're finding this to be a real point of difference for the marketer, who is tired of big data meaning nothing but simple facts that are a bit 'so what'. I'm attending this course to be a bit less sceptical about the origins of big data, though in the end, true value comes from being able to do something about it, and this is how I'm helping marketers. all the best
",2015-04-21 11:50:42 UTC,,0
4539378,d9ce6c7b-3df8-4b95-a73f-e9f8aa753351,,1.6,1,6,"Wondered why big data was seem as most relevant to cities? Rural areas could surely benefit hugely, maybe more so as harder to observe and identify needs in remote areas.",2015-04-21 11:51:53 UTC,,6
4539443,76d0a45e-f823-48da-a4cd-c74c4b5a4f32,4527504,1.4,1,4,"Basically any site that hasnt been updated to handle mobiles wilk not show up, also any sites that are not regulary updated",2015-04-21 11:57:41 UTC,,0
4539446,cd0646da-6207-4cb5-aba6-66b83a5b0551,,1.5,1,5,"In addition to Google, similar big data can be gathered from social media micro-narratives. UN Global Pulse has been working a lot on analysing trends in all sorts of issues using tweets, for instance. Then policymakers can use these datasets and trend predictions to target the public services more effectively. ",2015-04-21 11:57:48 UTC,,3
4539467,4421d6d1-984a-40ff-9cba-0826e9ad4737,,1.3,1,3,"I see a lot of questions about the theory spoken in the video.
Doesn't we just have to see it as the 'first' step in the course?
Like, sure, the hypotheses and questions in the video are maybe a little too easy and too limited, but it is a start in how we can use the data on search engines?

I expect more depth in the course the following weeks; however, for me as a newbie on Big Data (and handling this data) i found it interesting.",2015-04-21 11:59:37 UTC,,8
4539475,965b80e1-5359-4a75-b816-743eacf44ff2,4537694,1.5,1,5,"Mindy, do you need Google analytics to find out that people join Gyms in January? Hasn't this been known forever?",2015-04-21 12:00:29 UTC,,2
4539491,4d818a3d-511b-4869-be75-264674dfb588,4536077,1.6,1,6,"My thoughts exactly. Academic research&results done and achieved without collaboration with city council don't influence city policies. It's different if city council commissions an institute/research organization to conduct a research. If the city does this, then is in their interest to apply the results in their work. ",2015-04-21 12:01:44 UTC,,0
4539505,a7592f24-7e9a-4b79-8086-0f33d0edf7f5,,1.9,1,9,"Great tool! I just had a look at HR (Human Resources), which is my professional background. Worldwide and in the UK, general interest in HR is not really impressive...
Looking forward to getting more into the practical aspects of the course! 
",2015-04-21 12:03:08 UTC,,0
4539515,c64c6fb1-0667-4853-ac20-49776e8868a9,,1.5,1,5," Web Intelligence Tool  = These can be used to automatically to scan the net daily and provide you with a list of social networking opportunities for example you can use google alerts www.googlealert.com to find online discussion and blog posts related to your products or service. This allows you to easily and consistently reply to blogs and news features. But with tracking tools like Web Analytics and the Google Ad Words conversation tracker, you can see what is working so you can eliminate what is not working and produce better.",2015-04-21 12:04:03 UTC,,4
4539545,d46ac341-099c-4a3f-993e-003f890ae38a,4539337,1.6,1,6,"Hi Yvonne, Privacy is a very complex issue made even more difficult by the human condition of being curious. Your other statement for example: ""As a librarian in a university we try to teach our students how to do effective searching. It would be fascinating to know what they actually searched for."" I agree with both of your statements though and I get to apply this in my work at a university both protecting privacy and providing data access for research analytics.

Generally, as long as someone cannot be re-identified, and the information was posted freely and publicly, the data is legally available for use. In the case of studying the predictability of behaviours of people for government planning or commercial purposes, one has to impose ethical standards on the use of such data, especially where re-identification might be possible. If data is aggregate, summarized, and anonymized, then ethics, rather than privacy becomes the key concern. Here is a great paper that looks into this topic by Michael Zimmer ‘‘But the data is already public’’: on the ethics of research
in Facebook http://www.sfu.ca/~palys/Zimmer-2010-EthicsOfResearchFromFacebook.pdf",2015-04-21 12:06:26 UTC,,3
4539622,a7440108-bfbc-4523-b998-0c99a0da9974,,1.9,1,9,"I searched for 'Legacy' as I have an interest in how useful the term is in charity fundraising. When I drilled down though I found that the term was also being used for eg Bourne Legacy (film) ... it shows how important it is not to jump to early conclusions, you really have to think about all the possible interpretations of any word or data.",2015-04-21 12:11:59 UTC,,1
4539628,d21ec1bf-de5d-4493-a853-814686b875e6,4538584,1.10,1,10,"Hi Dave. The 'installer' files will not work on anything other than a desktop/laptop as they are the actual EXE or PKG installer files. The rest of the links should work OK, they are just normal webpages with information that will help with the installation process.",2015-04-21 12:12:28 UTC,,1
4539681,9e721958-5ac2-4d89-a7b7-e764affaaff3,,1.8,1,8,Does anybody think that the number of searches for a company can be correlated with the exchange rate of its shares?,2015-04-21 12:17:04 UTC,,0
4539685,ea7b0a24-36c0-4bee-80dc-3594d5172357,,1.3,1,3,"Sorry, but the first hypotesis is not much of a hypotesis at all . It amounts to no more than saying that you believe the correlation you found is not a data artifact.
I am curious, what prompted you to try and correlate your data with the GDP in the first place?
The graph does show what may be a trend, but I feel that saying that the data points ""cluster"" around a straight line is a bit optimistic (how many data points did you use, by the way?) . I take you used Spearman's rho as a correlation coeficient? Any monotonic function will have a high absolute rho, you do not need a linear function for the correlation to be valid. ",2015-04-21 12:17:29 UTC,,3
4539773,d21ec1bf-de5d-4493-a853-814686b875e6,4531667,1.9,1,9,Hi Bill & Damian. The option to download is only shown when you've performed a search.,2015-04-21 12:23:21 UTC,,2
4539812,aa7996ce-f162-40ba-9ef1-ffc52b0fbe2f,,1.2,1,2,That's a great opportunity for me to participated. Looks interesting and hope to get knowledge which I can use in my work as well.,2015-04-21 12:26:13 UTC,,0
4539870,d21ec1bf-de5d-4493-a853-814686b875e6,4539681,1.8,1,8,"Funny you should mention that Balázs, we'll be looking at this in Week 3 ... !",2015-04-21 12:30:02 UTC,,0
4539902,6fe57951-c11d-4ec4-ac36-2c4b061f2532,,1.5,1,5,"I have previously worked for a company which provided analytical software, and relationship mapping, to government and security organisations. Stepping away from the marketing and the knowledge share scenarios, it is not a major stretch to see Big Data centres being screened by software such as that I have worked on, to build up analysis of security 'risks' to companies, governments, individuals, etc. ",2015-04-21 12:31:45 UTC,,4
4539955,cd0646da-6207-4cb5-aba6-66b83a5b0551,,1.8,1,8,"Mobile data comes to mind right there, since most people carry their phone with them all the time. Then, the CDRs, the geolocation of the phone, the movement all can be measured and used, for instance, optimization of public transport, creation of parking spaces, more effective disaster risk reduction, etc. ",2015-04-21 12:35:15 UTC,,3
4540018,4a3efdd2-4368-4444-b3a3-ab0603dc9c75,4539003,1.5,1,5,"Yeah. The trade-off there is that exactitude starts becoming less of a possibility the larger the dataset volume is. In other words not only are there different elements at play, these different elements also influence each other in a way that makes it necessary to mastermind a balancing act to get the best out of the data you wish to analyze.",2015-04-21 12:39:11 UTC,,0
4540089,940231d4-20b3-479c-81ad-22a3b40b6fd6,,1.5,1,5,"Before manipulating data, let us see what the morph of data is.  First things first?
Data reaches us (humans) in three ""V"" descriptive ways. Meaning"" V "" for volume of data (Too much)
""V"" for velocity(the great speed it travels).  ""V"" for variety (the chaotic,unmodified form it represents)
 It is due to these issues that the present suggestions/questions (without repeating again) arise. 
Not only Google, but more generically, all tools regarding data technologies, are internet based.
So, the most reliable and updated source in the data field, is the now well developed and also
W3C  implemented phase of the so called ""WEB 3.0 or the WEB of Linked Data"".  It is not a new 
WEB as such, but an extension to the present one.  
I would then try WEB 3.0 for linked data.     For example:  
I have searched through Yahoo for a cab fare.  Negotiated the fare and booked.  Logically, this seems to be  final. It is not and WEB 3.0 and associated technologies come to the fore.  I can still gain access to the driver's name/record, car type, reg.No., route, traffic conditions.
All this due to ""Linked Data"" and naturally presented in one single doc.
Using any search engine, I would end up with many docs to view",2015-04-21 12:43:55 UTC,,0
4540114,6fe57951-c11d-4ec4-ac36-2c4b061f2532,,1.8,1,8,"GOOD USE: I have a Boots loyalty card .... I also have a minor health condition known as Eczema. Boots knows I regularly buy certain over the counter creams, lotions, etc for my condition, so provide me with vouchers on a regular basis to help lower the costs.  

BAD USE: How much longer before analytical software can scour Big Data centres looking for key words or phrases ""in the interest of National/Corporate security""? Given I have worked in this industry, I would say the ability is already with us.",2015-04-21 12:46:30 UTC,,3
4540313,4f4481d8-b5d8-4349-8103-43a60cbd7933,,1.8,1,8,"My daily routine includes going to MOOC websites. My learning habits could be analysed. What range of subjects am I interested in? This may help FutureLearn, or one of the other institutions, to cluster subjects in a way that would be more appealing. Just a suggestion, I'm actually very happy with the way FutureLearn is right now.",2015-04-21 13:00:30 UTC,,2
4540405,8d5896e4-2528-4c27-96e7-528a3d326471,,1.1,1,1,Just starting out this free open course thing. Good luck everyone!,2015-04-21 13:06:32 UTC,,1
4540437,a0690cea-0b86-4450-8aa8-c07866903572,,1.5,1,5,I do a fair amount of online shopping. It would be interesting to be able to access data from other shoppers.,2015-04-21 13:08:59 UTC,,0
4540590,a0690cea-0b86-4450-8aa8-c07866903572,,1.6,1,6,An interesting interview.,2015-04-21 13:18:36 UTC,,0
4540641,44fad72d-f0fc-42e3-8c94-e0f25aeaded5,,2.3,2,3,"establishing a correlation in the data is the critical part, so you can use data that is current and available to make predictions.",2015-04-21 13:21:36 UTC,,0
4540668,cae12ffd-af1d-496b-a608-8bd3e8d39f05,4521703,1.1,1,1,Me too.,2015-04-21 13:23:09 UTC,,2
4540669,45ddb4aa-5b1d-4850-8624-a4a27905a022,,1.8,1,8,"Anything electronic can be monitored, especially shopping habits online. ",2015-04-21 13:23:11 UTC,,3
4540707,e1879a41-d7b5-4403-8e5e-c7e243e5a61c,,1.5,1,5,In the UK GPS has transformed bus waiting times in London.  You can reliably tell how late they may be now with many apps.  It is strange that transport using rails is unable to provide the same info.  From what I understand they use a different system from GPS used by Buses and so are unable to provide such reliable forecasts of arrival if problems take times off timetable.,2015-04-21 13:26:01 UTC,,3
4540831,eb1f38e3-b169-4ea5-9c36-8ec852bb8607,,1.8,1,8,loyalty cards are the most common data gathering source for the companies and for the consumers to generate data...ı use it when ı shop from the supper market and any store that ı buy stuff.. ,2015-04-21 13:34:47 UTC,,2
4540877,940231d4-20b3-479c-81ad-22a3b40b6fd6,,1.6,1,6,"I think there is an intentional attitude of equating big data with open data.  They do not go hand in hand 
more over when the combination is ""citizens + city government.""
Open data would emply that city budgets are published, examined, vetoed by the citizens, which is never the case and open data from a government point of view is a myth.
Policies are not in the public domain, neither the policy deciding.  Therefore, we cannot influence any
city government solely on data collected.  If that data cannot be used , why keeping it?  
On second thoughts, we have the potential of reducing the environmental pollution. But do governments 
acknowledge the percentage of pollution aviation is causing?  City governments will not approve of a building project purely on infrastructure issues.  Economics and private lobbying will prevail.
It seems to me as if the citizens may have the relevant freedom but also restricted by governments. 
People's data may be valuable, but how you can convey that to the hierarchy remains to be seen. 
I agree that private sector will benefit, once a project is approved internally by government.
Social scientists examine human behaviours, but, can they always implement them?",2015-04-21 13:37:22 UTC,,1
4540886,cae12ffd-af1d-496b-a608-8bd3e8d39f05,,1.1,1,1,Hi Everyone. I know a little bit about big data from previous courses. This looks like a great way to increase my knowledge and gain a deeper understanding of how it is collected and used. Greetings to Everyone!,2015-04-21 13:38:12 UTC,,1
4540939,93a0bfe9-b70c-4e83-aa3b-a3668726107f,,1.5,1,5,"It would be good to be able to investigate how many times your company was searched for online and then map that to the amount of calls/contacts/visits your company received, and if possible analyse the searches to see why people are searching and what people were saying.  It would also be good to see searches for competitors and see what people were saying about them and the products and services they offer.  You could then use this data to help improve your products and services.",2015-04-21 13:42:22 UTC,,7
4541057,a0690cea-0b86-4450-8aa8-c07866903572,,1.7,1,7,I like the way the Oyster card was used.,2015-04-21 13:50:25 UTC,,1
4541118,8e4cad28-b46e-4f89-9687-5490d1461140,,1.9,1,9,"It is a shame google hasn't thought to somehow implement its translation services into insights, this would probably help with language issues, at least regarding simple words and phrases.",2015-04-21 13:54:31 UTC,,1
4541144,4e94c530-0fd6-480a-a457-80981b1bac7d,,1.4,1,4,"This seems a very simplistic approach and hypothesis.  Others have already pointed out flaws in the data analysis.  What about restrictions on freedom of speech?  Non-arabic calendar countries?  How many millions of people without proper internet access ( a bit of a restriction on any big data correlation I assume ).  There is also a major difference between future / past selections that the rich and poor will make in every country.  And so therefore a country with a striking difference between the very rich and the very poor ( e.g. India ) will skew the data big time.
Having said all this, the mass of data now available makes for very fascinating insights, but ones where we have to show a healthy degree of cynicism unless proved otherwise.
Lastly there are so many publicly available translation engines around online now that it seems a bit archaic to just think we can analyse only numbers.",2015-04-21 13:55:52 UTC,,6
4541156,7f8e7463-3687-43c3-b40f-573197320a47,4534873,1.4,1,4,We look at the current trends to find out what people are interested in so that we can come up with  viable products for the future. Reference to prior data. Totally agree Troy.,2015-04-21 13:56:51 UTC,,1
4541161,4e94c530-0fd6-480a-a457-80981b1bac7d,4541118,1.9,1,9,LOL great minds think alike...and at the same time it seems :-),2015-04-21 13:57:02 UTC,,1
4541190,4fa6bb04-8348-47b7-8f11-0230a75f34eb,4516125,1.7,1,7,"Ah, now you're making me think. We could use the data from google etc perhaps to work out where people are thinking of moving to. If we knew that you might get some insight the need for services such as schools, or healthcare, or both. Or where to open an estate agents. I know from my work with local authorities that school place planning is really tricky. More of a dark art than a science. ",2015-04-21 13:59:06 UTC,,3
4541280,a0690cea-0b86-4450-8aa8-c07866903572,,1.8,1,8,Virtually every time we use an electronic device to do something we are creating a piece of data that can be tracked and used by some body interested in big data.,2015-04-21 14:05:02 UTC,,2
4541313,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4513958,1.1,1,1,"If I've done already, why would I be interested in making my own survey? And is there any way I can see what I've written. ",2015-04-21 14:07:05 UTC,,0
4541361,225589c9-3a71-4336-b6eb-0ae6d13c7549,4518912,2.8,2,8,"I understand this to be Oxfam's recycle bins (the big recycle bins at supermarkets and the like), not any council's.  A council installing this technology on every wheel bin within their area(even forgetting maintenance and replacement) would be a significant investment, and would be hard to justify in their budget.",2015-04-21 14:09:56 UTC,,2
4541508,225589c9-3a71-4336-b6eb-0ae6d13c7549,,2.9,2,9,"As a runner, I'd like to think that wearable tech will provide coaches with more opportunities for getting live stats relating to hydration, sodium and glycogen to they can feedback to their runners during training or an event.  Maybe even advise when running form is changing or when running cadence reduces.  This data is already available to the runner via GPS watches in real time, but at mile 22 of a marathon your ability to understand and respond to this data is...compromised to say the least.",2015-04-21 14:18:36 UTC,,2
4541595,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,4535550,1.7,1,7,"The two videos so far were both like Ted Talks, very entertaining and interesting but hard to get any solid information from.",2015-04-21 14:23:50 UTC,,7
4541703,57b17ae0-897c-4e05-9698-c8f4cb48da00,,1.5,1,5,We can find different types of users' behavior from those data.,2015-04-21 14:29:41 UTC,,2
4541727,a890cb32-a576-41a9-933b-036ffa7bb8ff,4506868,1.1,1,1,"David sorry about the delay in replying.  The transcripts from 1.1 to 1.5 also working fine, so Problem Solved. I'll let you know if I have any problems with week 2 tomorrow, assuming I get the time to work on it.",2015-04-21 14:31:31 UTC,,1
4541739,28b134ce-6fd2-4d9e-ade0-e0c6750430a2,,1.7,1,7,"The Urbanopticon game was imposible. I couldn't zoom in close enough on the map. When I clicked on the centre of London, once it had me north of the river when I meant south of the river and another time I placed south after I had recognised the place as in the north. Other pictures looked as if they could have been almost anywhere in Greater London.",2015-04-21 14:32:46 UTC,,0
4541784,a0e41dbf-3813-4d5a-93d4-83404c4cae10,,1.3,1,3,"I think you need to know more about the actual search questions. Why are people asking questions involving next year? Is there something in those societies which necessitates knowing something about next year? Maybe you use years for tax returns or booking appointments for all sorts of things in some countries whilst in other countries the society is organised differently so maybe you have to use months ahead in some countries, not specify years.",2015-04-21 14:34:57 UTC,,3
4541792,47fdf42b-6306-4143-b5c0-b20ec0af00ef,,1.2,1,2,This is my second Future Learn course looking forward to the challenges that are ahead.and interaction with my fellow,2015-04-21 14:35:15 UTC,,0
4541799,47aa5952-77ff-4b90-96aa-4687798a5a8c,,1.4,1,4,Does this also work on an individual and micro economic level as well as a macro economic level? I am very nostalgic for example. Does my natural predilection account for my lack of success?,2015-04-21 14:35:54 UTC,,3
4541957,57b17ae0-897c-4e05-9698-c8f4cb48da00,,1.8,1,8,A lot of APPs in our smart phone help us to make life more easier. We can analyze those data to help advertisers to find the target audience more precisely. ,2015-04-21 14:46:01 UTC,,0
4541959,e2ccd364-036e-4d14-a5a9-d07a75c9141c,,1.5,1,5,"I like the idea of using arabic numerals. You could apply this method to other ""universal"" notation like chemical formulae. An example is CO2, or O3 or CFC, to see who is most interested in air pollution.",2015-04-21 14:46:01 UTC,,0
4542053,c19eef91-3217-457e-83ea-864a02ce0d61,,1.8,1,8,"We all generate a large amount of data through a range of routes. Online we check emails, carry out financial transactions, buy and sell stuff, interact with social media. One annoying result of this is the targeted adverts which seems to appear for anything I've searched for (whether or not I had any interest in buying it), or even already purchased online. 

Out and about we carry mobile phones with us giving our location away, and make financial transactions with time, location, amount and purpose all recorded - even using cash your ATM history is logged by the bank. Then if you drive you will, as noted by others on here, be tracked by number plate recognition cameras, which is fine for law enforcement such as untaxed/uninsured cars on the road but are another way of monitoring ones whereabouts. This is excellent for crime prevention and detection, but could facilitate crime if the data fell into the wrong hands.",2015-04-21 14:52:41 UTC,,4
4542059,b90335fc-abb8-4c86-a172-b058fadeb4ef,,1.1,1,1,"Hi, this has always interested me as a marketing tool and to see the data footprint we leave. 
Nice to meet you all.",2015-04-21 14:53:05 UTC,,1
4542087,47fdf42b-6306-4143-b5c0-b20ec0af00ef,4540939,1.5,1,5,Do sites like Amazon carry out surveys to identify who are the buyers are on their site and what do they actually buy online,2015-04-21 14:54:42 UTC,,0
4542116,483bb97b-44e5-432f-a4bd-6d5fce18ea2d,,1.1,1,1,"Waiting for this course several weeks, hoping i can learn more knowledge about big data.",2015-04-21 14:56:22 UTC,,1
4542222,c92bea15-1f1d-41dd-b103-4ff99d2c0b87,,1.1,1,1,"This will be my first introduction to the subject of Big Data science.  I look forward with great interest to delving into this new world of data mining and analysis, which will become increasingly important as the World Wide Web evolves and spreads across the globe.",2015-04-21 15:02:11 UTC,,1
4542234,4d447741-e734-4c4b-abf5-181067a4e990,4506868,1.1,1,1,"Yes, copy and paste from this PDF works for me too now. Thanks for fixing.",2015-04-21 15:02:41 UTC,,0
4542284,6bc8501f-93cb-4dbe-857b-9d94621bc350,,1.8,1,8,"I'm personally interested in the ""quantified self""  fitbit / time tracking  -- the more automated the better - it has to be something that you don't have to think about doing.  Whilst it is generated for myself, a large group of this sort of data would be very useful.   For example, tracking sleep patterns across the country and age groups.  The uses are nearly endless from government to commercial interests.  What might be a concern is the security / privacy aspect of this.",2015-04-21 15:05:49 UTC,,3
4542302,5229e30c-8886-427b-a625-4b05fadff954,,1.5,1,5,"We be able to find out the frequency of requests for a particular type of service for different goods in different countriesfrom this data, and this will allow the company to build a global service allowing for the query in different countries with the result that will enhance customer loyalty",2015-04-21 15:07:13 UTC,,2
4542336,6bc8501f-93cb-4dbe-857b-9d94621bc350,4513542,1.8,1,8,"1) In terms of getting this data yourself, it might be possible either with programming of use of a service such as IFTTT.  For example, if you post to Twitter, IFTTT can generate a copy of somewhere else, such as a google spreadsheet.

2) Agreed, this is a real issue for everyone",2015-04-21 15:10:02 UTC,,1
4542374,193f7d63-c2e5-48ad-9928-6111b83e88ea,,2.5,2,5,"Online search data may provide opportunities to forecast near-future behaviour, typically only short-term (days to a week ahead) but sometimes a few weeks in advance, depending on the items of interest. An obvious limitation is this short-term nature, suggesting only some usages may benefit, e.g. planning manpower and delivery resources. If I were a betting man and bookmakers were stupid, I might clean up by predicting unexpected film and music chart hits. Maybe a student project on this course? :-)

Forecasts from search data alone may also be less accurate compared to forecasts based on previous patterns, again depending on the items of interest. However, if both search data and pattern data can be combined, accuracy is unlikely to be lower than either alone and is normally higher.",2015-04-21 15:12:48 UTC,,3
4542432,543e1488-1f79-4158-9bac-ed94cf2c7695,4536077,1.6,1,6,Thanks Steve - I listened to Sarah Williams and its a good example ,2015-04-21 15:15:45 UTC,,0
4542538,4e94c530-0fd6-480a-a457-80981b1bac7d,,1.5,1,5,"I think my focus would not be on people, because we are a particularly fickle species, but would be on the environment.  Big data collected about meteorology, climate change, finite resource usage, global pollutiion.",2015-04-21 15:23:57 UTC,,2
4542561,4e94c530-0fd6-480a-a457-80981b1bac7d,4540877,1.6,1,6,Doesn't that differ country by country though?  And on the level of freedom of infomation available?,2015-04-21 15:25:44 UTC,,0
4542565,b6c9af4b-11de-45c3-975b-72b23473400b,,1.2,1,2,I am sure this course will give me new great skills for my career as a Marketer!,2015-04-21 15:26:04 UTC,,1
4542606,4e94c530-0fd6-480a-a457-80981b1bac7d,4538113,1.6,1,6,I agree maria but I think big data can only goso far in researchign a particular topic.  So big data could give you ideas for hypotheses within the social sciences and then you could go on to perform smaller data gathering exercises to confirm /reject the hypothesis.,2015-04-21 15:28:32 UTC,,4
4542640,4e94c530-0fd6-480a-a457-80981b1bac7d,4530721,1.6,1,6,Even more fascinating in the future will be the potential manipulation of big data for corrupt or criminal purposes.,2015-04-21 15:30:22 UTC,,0
4542742,ae41e509-ddb7-470b-8286-7b8ecddf0479,4538082,1.4,1,4,"Just following you out of interest, Malcolm - not planning to restrict your freedom of speech!",2015-04-21 15:36:17 UTC,,1
4542826,3dccfade-89a0-4af6-8714-d3a306f1152c,,1.3,1,3,"I agree with most of the comments. One thing to be aware of is the ""Curse of Big Data"" where random correlations are observed because of confounding variables.",2015-04-21 15:41:25 UTC,,3
4542831,51b73167-b3b6-4be7-a105-aa88f05c1914,4527381,1.4,1,4,"I agree Vanessa. The truth is that I very rarely include years in my searches, and when I do it is mostly for the current year. I think, a you say, that I would only look for past or future years in relation to a specific event.",2015-04-21 15:41:46 UTC,,0
4542976,51b73167-b3b6-4be7-a105-aa88f05c1914,,1.5,1,5,"Since I'm an infectious disease epidemiologist, I'm mostly interested in applications for real time surveillance of infectious diseases like it has already been done for influenza and norovirus among others. It would also be interesting to explore the applications to understand people's attituted about vaccination.",2015-04-21 15:50:13 UTC,,0
4543043,484d633c-dbcd-414b-b60a-c64878fc04b7,,1.1,1,1,"Hi everyone,what an interesting course. I'm looking forward to it.",2015-04-21 15:54:11 UTC,,1
4543129,af9aa6dc-3fac-47cd-95fd-5d2ad77517e5,,1.8,1,8,I regularly drive the same route to work. The data from these repeated journeys could potentially be useful in many ways. Perhaps I could receive a warning if data indicated others using this route ahead of me were taking longer than usual. If lots of people weren't taking the most effective routes perhaps signage (or digital navigation) could be changed. Perhaps the data could help inform where and when the introduction of a public transport route would help. Although that will probably all become irrelevant once driverless cars take over. But then that's a new set of data...,2015-04-21 15:58:33 UTC,,4
4543206,483bb97b-44e5-432f-a4bd-6d5fce18ea2d,,1.3,1,3,"    I believe that the big data of internet can give us lots of information about global society development, but, the example in this video is limited because: 1.different country maybe not just use Google as search engine, there are so many SE in the world. 2. Future Oriented Index is difficult to be defined, we can't just use next year as future. 3. 45 countries can't represent whole world. ",2015-04-21 16:02:55 UTC,,7
4543343,100ab2f3-2291-43fc-acf6-a1de6a0b4c45,,1.3,1,3,"Google its a big repository where to make surveys, but this hypotesis is not a hypotesis at all, just like said Sonia Montemayor.",2015-04-21 16:12:54 UTC,,2
4543380,f10d0401-4382-41f7-82ee-bd0e10ec9a0a,,1.5,1,5,I am intereted in its applications in less developed countries which tend to be overlooked in maters of technology but which are making significant strides not seen anywhere else in the world. In Kenya for example where they use mobiles to transfer money; this can come in very handy.,2015-04-21 16:16:16 UTC,,3
4543639,dcc4ab8a-c879-4d32-818a-5dc32fe6b46b,,1.5,1,5,"Drawing data from Google Trends could be useful to the entrepreneur or inventor who has an idea for the proverbial “better mousetrap.” If he or she were to find people searching for mousetraps that don’t harm the animal for example and the inventor has in fact designed such a device, he or she might be inclined to pursue production and marketing of the invention. Drilling down to the geographical source of most of these inquiries would better define the marketing strategy. ",2015-04-21 16:34:29 UTC,,2
4543671,843aca0b-c41d-40c6-87e7-043ea9f6782c,,1.10,1,10,"
The best tutorials for installing R and R Studio are by Roger Peng, Coursera teacher. These tutorials you can find on YouTube: 
for R https://www.youtube.com/watch?v=LII6of-5Odw
and for RStudio https://www.youtube.com/watch?v=7rFMLnm3sAE
Very simple and clear explanations. Enjoy.",2015-04-21 16:36:23 UTC,,12
