id,author_id,parent_id,step,week_number,step_number,text,timestamp,moderated,likes
8879860,1f8c5982-696f-40ec-88f5-40074dcd4b21,8862125,1.7,1,7,"I also learned a lot from this class... 

https://www.youtube.com/watch?v=Uoo4XvKaj6Q&list=PLXRGPjh6kmaNs-PqEIcX0xafTirZl-0-d

It was given on Coursera a few months ago. ",2015-11-15 03:05:10 UTC,,0
8879885,1f8c5982-696f-40ec-88f5-40074dcd4b21,8869088,1.11,1,11,"I hope you continue with the class! :-)

There's a lot of value from learning about Psychology. You learn and grow and what you learn spreads to other people.",2015-11-15 03:12:01 UTC,,0
8879915,5d3e9712-7ecb-437c-bc57-323d03a8660e,,1.11,1,11,I bought the bicycle last month as a result of sweet talk of the salesman but I came to realize that the size is small and I am tall. So mostly you may be influenced when you do not really need something but after sometime you may come to know that the product you bought is not useful to you.,2015-11-15 03:15:38 UTC,,0
8880006,4217742c-95bf-4fdf-b0e5-f9f45462f3a0,,1.11,1,11,It always amazes me how people buy things they don't really need because they happen to be on sale and they reason that they couldn't let such a bargain go by. I may even have been sucked into this irrational behaviour myself from time to time...,2015-11-15 03:35:37 UTC,,3
8880013,c7af71ec-0415-4775-994c-78ef6b91c228,,2.3,2,3,"This course is very first world centric.  People living in a developing context, say in a rural village or as hunter gatherers, will focus first on basic needs [survival] before giving thought to any higher order needs on Maslow's hierarchy.  It is only people who are comparatively wealthy (i.e. not having to worry about what they are going to eat the next day) who would have this comparative problem.  ",2015-11-15 03:37:06 UTC,,6
8880061,905b06ea-a41f-4772-ace3-6224ec113c21,8818178,1.12,1,12,"Joanne, I'm sure you are missing nothing of importance to you. Who cares whether the stairs or the gardener disappears in a picture, we didn't need them anyway. :)",2015-11-15 03:46:55 UTC,,0
8880184,0344d7b3-82b5-4fd2-8395-4feed1bce092,8860553,2.1,2,1,"I like how the Country Fire Authority put the maps of bushfire sizes overlayed on a map of Melbourne, everyone got it then.  In the past when my Dad was in his 30s in the 70s I am sure if someone said a fire was so many acres they would know exactly how big.  We don't need to know as much stuff now.  Changing to metric hasn't helped I have no idea how big a hectare is, I do know roughly how big acres are.",2015-11-15 04:14:36 UTC,,4
8880241,0344d7b3-82b5-4fd2-8395-4feed1bce092,,2.2,2,2,"Oh dear.  In our society in my case Australia yes if you go into a chat forum lots of people will worry about the fastness of their car, and other materialistic things, but it is silly to say there are some that don't have to worry about these things, even those with good jobs.  Baby boomers have had advantages, I haven't my parents were divorced, my husband was married before, and often men in my age group that are divorced never own a house again.  To me being happy involves a car that doesn't break down, I am like those silly people that don't change their phones, a phobe, rightly or wrongly.  

Re happiness.  I am asked if I am happy occasionally, the truth, I don't know.  I have no way of judging it.  Except my flat mind knows I have been more content or dilusional whatever the case may be lol",2015-11-15 04:28:01 UTC,,4
8880269,22a48c41-3798-4313-89ca-5be8dfb72db8,8758635,1.5,1,5,Thanks for sharing this link. I really enjoyed it!,2015-11-15 04:34:20 UTC,,1
8880349,0344d7b3-82b5-4fd2-8395-4feed1bce092,8880013,2.3,2,3,"I think there are a lot of people surviving anywhere.  My son was on the phone and he is paying his rent and then very finely managing the money he has left.  He has just moved there, yes he got a new tv from his finely managed spending of his pension and saving money.  Someone like Jemina Khan said that fear is not having something to eat.  However I bet if you tried to think of a country like you describe, can you think of one?",2015-11-15 04:52:15 UTC,,0
8880356,c7af71ec-0415-4775-994c-78ef6b91c228,,2.4,2,4,"I have 2 things to say, re: financial risk: one which agrees with the premise and one which doesn't:

1) This may be true until people have financial experience.  If people utilise risk prone financial management strategies, then certainly in an uncertain economic climate like the one we have been faced with over the last 7 years or so, then they will have suffered the consequences of this and many will have 'learned' to be more fiscally conservative.  E.g. I had my superannuation plan on a high return management plan, without realising this was also 'high risk'.  After I experienced a year when my superannuation actually went backwards and not forwards, I quickly changed my plan to 'cash' (based on interest rates), so even though I might miss out on possible higher returns, I won't lose money [the worst case scenario is there is 0 interest, not a negative return].
",2015-11-15 04:53:34 UTC,,0
8880371,c7af71ec-0415-4775-994c-78ef6b91c228,8880356,2.4,2,4,"2) In 2008, my father lost a significant amount of money in the stock market crash (global financial crisis).  My brother and I had both predicted the crash, and had been encouraging my father to sell his mining shares (Which we didn't approve of in any case).  He didn't.  After the crash, and some of them returned a little of their value, we expected he would then decide to sell (logical to us), but instead he maintained the shares and DID NOTHING.  Both my brother and I couldn't believe it.  We realised it was because of my father's intense faith in the mining industry (he was a geologist before he retired), and the shares hold some sort of value to him beyond money and beyond logic.  Hence, this experience could show the course's theory to be validated with regards to some people/situations, but from my experience many people do logically and practically work out the best course of action in a given situation.  ",2015-11-15 04:57:11 UTC,,1
8880391,c7af71ec-0415-4775-994c-78ef6b91c228,8880013,2.3,2,3,"Not a country, but in rural areas of India, Indonesia, Sri Lanka, China (to name a few place I have visited/lived), people eat from day to day (either in subsistence agriculture or through having to earn the day's money in order to buy the food.  ",2015-11-15 05:03:20 UTC,,1
8880393,c7af71ec-0415-4775-994c-78ef6b91c228,8880013,2.3,2,3,"From the wikipedia article on wealth inequality:

Wealth:

6% of the world population own 52% of the global assets. The richest 2% of the world population own more than 51% of the global assets, the richest 10% own 85% of the global assets.
50% of the world population own less than 1% of the global assets.[10]
The whole global assets volume is about $125 trillion.[11]
1,125 Dollar-Billionaires own $4.4 trillion. They own four times more than the 50% poor people of the world.[12]
over 80% of the world population lives on less than $10/day.;[13] over 50% of the world population lives on less than 2 US$/day;[14] over 20% of the world population lives on less than $1.25/day[15]
Income:
In 2005, 43% of the world population (3.14 billion people) have an income of less than $2.5/day. 21.5% of the world population (1.4 billion people) have an income of less than $1.25/day.[16]",2015-11-15 05:04:21 UTC,,1
8880433,0344d7b3-82b5-4fd2-8395-4feed1bce092,,2.3,2,3,"All you are challenging is our egos, or those of us that still have one lol

Some people are better at judging size that others, for example my husband can size up clothes that might fit one of the children better than I could.  
",2015-11-15 05:11:58 UTC,,0
8880668,c7af71ec-0415-4775-994c-78ef6b91c228,,2.5,2,5,"There are a number of reasons why this experimental logic is flawed.

Firstly, the experiment participators all knew it was an experiment and that (theoretically) they could avoid the experiment at any time.  Presumably, they also knew they could afford to avoid the shocks. Of course, a genuine experiment utilising this method can't be produced currently in a funded research experiment due to ethics committees, but we do have data from before ethics was considered a component of social and psychological research (e.g. Milgram experiment)

Secondly, I don't think money is a good measure.  Money is abstract and relative by its very nature.  Money markets are constantly fluctuating, so the value of money one day might be quite high, and low the next.  $1 in Australia might buy a chocolate bar, whereas $1 in one particular ashram in India can buy a comfortable room with ensuite for the night.  As such, you can't determine the comparative relativity of the human mind using an already relative measure.  You are always going to get relative answers.",2015-11-15 06:01:33 UTC,,3
8880914,9cb55b9c-d9b1-44e1-b956-27b31d5cc96b,,1.11,1,11,"That's the real thing happening in this World. People really need to be educated as they are losing their earnings rather than saving them. The only thing that matters for survival for future is savings. People should choose what they need, rather than going for useless products which seem attractive.",2015-11-15 06:50:36 UTC,,2
8880970,c7af71ec-0415-4775-994c-78ef6b91c228,,2.6,2,6,"Yep, I agree measure happiness (like Bhutan) or use sustainability indicators (which will ensure the survival of the planet) rather than economic ones.  

A sustainability indicator I used for the Town of Cottesloe in 2000 [for Agenda 21] was (one example of a whole report):

Sustainability Goal:Reduce the parts per million of phosphorous and nitrogen in waters surrounding the Cottesloe reef that cause the Cladophora algal bloom.

Action Required: An extensive education campaign as to the detrimental effects of fertiliser use, and dumping chemicals in storm water drains, on the marine environment
monitoring of fertiliser use and chemical dumping by council workers, community volunteers and members of the public.
Targets and Timing:
A 100% reduction in human-induced eutrophication on Cottesloe reef by 2004.

A friend of mine, Simon Teoh,   did his PhD on Gross National Happiness in Bhutan (submitted one month ago):
http://search.informit.com.au/documentSummary;dn=226454741905915;res=IELBUS

",2015-11-15 07:00:21 UTC,,3
8880995,4dbbeec8-524a-4b77-9d0a-1624cdfd9c27,,1.11,1,11,"I recently bought a shaver online. Before making the purchase, I read a few reviews of the one I liked a lot but the reviews left me confused. They were completely poles apart. Some liked the shaver while others hated it.I eventually choose to buy it ,and frankly I am glad I did, cause it turned out to be great.",2015-11-15 07:03:29 UTC,,4
8881001,33354ad1-cec9-4b59-bc6d-23b3394fd5d6,,2.8,2,8,"It's  not a good idea to give the working class  citizen more money as they might not have to work so hard and will have more time to think  just how you are exploiting them!
",2015-11-15 07:04:10 UTC,,0
8881058,4dbbeec8-524a-4b77-9d0a-1624cdfd9c27,,1.12,1,12,"I took a little too much time on the first but , in the succeeding pictures I performed much better then their respective average scores.",2015-11-15 07:13:53 UTC,,0
8881247,72932c45-1f08-4fde-bd47-baf84d321897,,1.7,1,7,"I think it's doubtful to stand on mind flatness only based on these experiments. People just may not care about these questions and their answers, or they're nor simply interested in it, since these questions don't affect participants directly. 
I assume that people would insist on their choices if the consequences of their decisions affected them directly.  ",2015-11-15 07:39:39 UTC,,2
8881345,c7af71ec-0415-4775-994c-78ef6b91c228,,2.7,2,7,"Regarding musical perfect pitch - it is actually very easy to train people if you start when they are small.  It is usually not innate - I didn't develop it until aged about 11 and being in an intensive music program at a conservatorium (before this I had very good relative pitch and could determine 3 notes played concurrently, if given 'A').  By 13 I could determine a number of notes (never counted exactly how many) by 'knowing' what pitch they were on a piano or string instrument, but would get thrown on brass and some other electronic instruments.  So, there is an 'absolute' even if most people in society don't have it.
I agree about the implications for risk - maybe they need to have better education programs in schools about interpreting statistical data, and giving it.  When I had an appointment re: getting my wisdom teeth out 3 years ago I pressed the surgeon for statistics of problems and she said 'about as likely as getting hit by a bus' and refused to give me statistics.   I sought a second opinion, and the surgeon told me his rate was 98 out of 100 with 0 problems and only 1 person in 100 with problems anything worse than a mild infection. I chose the latter.",2015-11-15 07:52:00 UTC,,5
8881400,fa57748c-8cf8-4af2-8619-6555e3770360,8864668,2.3,2,3,Try this - https://www.google.co.uk/search?ie=UTF-8&client=tablet-android-samsung&source=android-browser&q=father+ted+small+far+away&gfe_rd=cr&ei=izpIVuXVFsK6cqmTr4AH,2015-11-15 07:58:39 UTC,,7
8881421,be36b373-9260-4f20-8419-a046351260f5,,2.5,2,5,"The experiment really proves the notion that we are afraid of the unknown. We are always anxious to venture into an unfamiliar situation, likewise the people in the experiment who experienced the medium-low shocks were willing to pay twice as much to avoid the unknown more intense pain.
 However, when we already have experienced something, no matter how unpleasant it is, the mystery of the unknown is revealed, hence we feel more brave to venture into it- hence the willingness of the people experimenting medium-high shocks to pay only  half as much.
",2015-11-15 08:01:10 UTC,,0
8881429,c7af71ec-0415-4775-994c-78ef6b91c228,,2.8,2,8,"The first focus should be global sustainability, because at the current rate of utilisation of resources and population, compared with available resources, the planet won't last beyond this century.  [Hence Global Goals [ http://www.globalgoals.org ] and a number of other key global movements such as transition towns [ https://www.transitionnetwork.org/map] and https://www.ceres.org/ [check out the companies that are part of it!]].

Happiness could come next, but the survival of the planet is paramount [and this is something that this unit's premise could actually explain, as it is really odd that people have been aware of this problem since at least the 1980s and yet government figures still are in denial about it, when the survival of the species is at stake].  ",2015-11-15 08:02:45 UTC,,5
8881557,54d21685-950c-404f-bd67-1cac07dbf942,,1.9,1,9,"This interview was good because of the examples quoted, which made sense of the propositions.",2015-11-15 08:16:40 UTC,,0
8881594,a97a639d-0f82-49d3-a9bb-70b4738a1c55,,1.9,1,9,"This was really interesting, thanks for sharing. I'm very much interested in marketing, although I'm not a marketing professional. This video also proves how complex a field marketing is, and if used wisely, it can completely change people's perception. However, I completely agree with Rory that it's necessary to dig deeper and to look at marketing not simply as a cost (advertising) but rather a long-term investment (brand management). On the other, if people as consumers/customers/clients etc. are also aware of the strategies marketers tend to use, they might be able to avoid falling in their ""traps"". In the 21st century, it's a silly idea to look at consumers as naive, easy-to-manipulate subjects. Marketing should not be a monologue but a dialogue between stakeholders. ",2015-11-15 08:21:03 UTC,,0
8881761,0f41adad-d3d0-4130-9642-79515041a8ef,,1.1,1,1,"Hello everyone.

I've just been reading some of the comments; what a diverse group of people!

I'm a designer based in the UK. I have an interest in psychology, especially where it meets design through interaction.

Jamie",2015-11-15 08:39:50 UTC,,0
8881771,d06826b2-f071-4328-80c4-32dadfa4e18d,8828660,1.7,1,7,"I know we will have a very good time here, learning and sharing. Glad you have come back!",2015-11-15 08:41:08 UTC,,1
8881821,94c3b7c1-de01-4a33-9617-fe2ef20af43c,,1.11,1,11,"Now retired I find my buying habits are changing. It is good to practice non-attachment to material things, but a hard habit to break! I still buy books, my one remaining weakness, but have far more than I am ever going to be able to read. Other collections of ""stuff"" sit on shelves or in boxes, and should really be disposed of.

On a contrasting note I really like Apple products, but baulk at the prices, so I'm usually a little behind the latest model - I have an iPhone 4S but would love a newer one - not at current prices however. Ditto the iPad and MacBook. The ""price it high"" model does seem to make some products aspirational - I found this out once when I bred cats - in the first litter there was one I really wanted to keep, so when prospective buyers came to look at the litter, I priced it 20% above the others. Guess which one sold first? The second lesson I learnt was: if you want to keep something don't offer it for sale!",2015-11-15 08:44:45 UTC,,4
8882020,a97a639d-0f82-49d3-a9bb-70b4738a1c55,,1.11,1,11,"Funny or not, I do the majority of my weekly food-shopping in Aldi. I started using Aldi a couple of years ago, when my financial situation was far worse than it's now. At that time, it helped me ""survive"" and now even if I could afford doing my shopping in M&S or Waitrose which tend to be more ""fashionable"" I still stick to my old habits. It's really interesting to see how price can influence our perception of products, even though expensive doesn't always mean the best quality. I must admit I'm quiet price sensitive and I often make my decision based on price. Even if I like a product, if I find it too expensive, I don't buy it, I try to look for alternatives. Certainly, it's really subjective what's expensive and what's not. As Rory mentioned in the interview, everything is relative...relative to the things we compare other things to. ",2015-11-15 09:02:48 UTC,,1
8882029,8397a66f-c506-4ad9-9cd1-2d577b51f08b,8873788,1.14,1,14,"Certainly a classic case of confirmation bias! Made the'evidence' fit his predetermined course of action
",2015-11-15 09:03:18 UTC,,0
8882267,d06826b2-f071-4328-80c4-32dadfa4e18d,,1.9,1,9,"Some animals are really really good at McGurking. I know dogs best. And I know that when my English cocker spaniel, with certain inbuilt instincts, is en route to trying to catch the ground-nesting plover at the speed of light, she hears absolutely nothing that is not related to that (always) unsuccessful chase. My piercing shrieks become simply white noise - in a background of sound that has no reality for a spaniel on a hunt. Unless trained. She will not hear the car that will run over her, unless trained.",2015-11-15 09:28:12 UTC,,0
8882280,aba1ed8b-5c95-42f6-a3f1-0f147145a77b,8868059,1.5,1,5,But then again if we do read reviews before we go to a restaurant we go in thinking this is going to be a good experience and that will make it an even better experience than when we go without research.,2015-11-15 09:29:42 UTC,,1
8882342,d06826b2-f071-4328-80c4-32dadfa4e18d,8871091,1.10,1,10,"Oh yes Juliet, there will come a day when you do. ",2015-11-15 09:36:08 UTC,,1
8882349,c194762e-8d4b-4dc2-bc6c-338d790e9d93,,1.2,1,2,this article seems suggesting behaviors are the only thing we can be sure of. we can only study the psychology of anyone by observing one's behavior. I disagree strongly. ,2015-11-15 09:36:58 UTC,,3
8882350,d06826b2-f071-4328-80c4-32dadfa4e18d,8871083,1.10,1,10,What made you ask this question here?,2015-11-15 09:37:03 UTC,,0
8882409,1dee3aa2-dba0-408d-8b8c-099888e8664a,,1.2,1,2,I like the suspense. I am prepared to be shocked.lol,2015-11-15 09:41:37 UTC,,3
8882463,d06826b2-f071-4328-80c4-32dadfa4e18d,8878483,1.10,1,10,"Perhaps it is not the length of the video that puts you off. Perhaps it is that discussion of advertising ploys has to be one of the most boring altho annoying activities on earth. BUT it is aggravatingly central to how the world spins, because it determines to such a significant extent where the world's money goes, and why. I remember standing in a metro train with its rows of ads staring down at me, and feeling some kind of hopeless rebellion at what the world would be dealng out to me for the rest of my life. I have determinedly ignored the ploys as much as possible since - when I know the ploy is there of course.",2015-11-15 09:46:41 UTC,,3
8882483,697f21b9-fdc0-4be3-a475-960698d12d30,,1.14,1,14,"If the change blindness experiments show that our minds default to the tunnel vision when taking in the surroundings, I can accept the assertion.
I can buy the argument that consumer behavior can be easily manipulated and that we play mind games with ourselves.
I think the mind is an improviser whenever our self image and values are moderating its behavior.  
I don't like the choice of the word ""flat"" to label the mind, as it implies simplistic and one-dimensional.  


",2015-11-15 09:48:31 UTC,,2
8882628,4ab9c5ff-a615-41c0-940f-d03e12cbc36a,,1.11,1,11,"Do people conform to the norms of their social group because they are in the group because that's the way the really want to live, or are they choosing to be in that group and so adopt those actions as a result? Personally, I have no problem being different ( I was the only girl in several of my classes at school many years ago when most girls didn't study Physics), I hate clothes shopping, don't wear make-up, hate much of modern culture, don't care much about branded foods, think before I buy things, but am happy with my life. I think personal satisfaction is the most important thing - can we all think that we are happy with the decisions we have made each day?",2015-11-15 10:00:13 UTC,,2
8882771,4ab9c5ff-a615-41c0-940f-d03e12cbc36a,8853783,1.12,1,12,I noticed that the time I scored didn't seem to depend on whether I'd clicked on the picture once I'd seen the change or whether I'd clicked on the 'give up' message.,2015-11-15 10:10:22 UTC,,1
8882777,b8d9613b-9fd4-438d-b69e-b097a6c3148c,,1.7,1,7,"This and the previous video reminded me of a frequent situation I have come across. I'll have glanced at the time on a watch then 2 seconds later someone asks me the time. Unless there was a particular reason why I needed to know the time (waiting for a bus or something) I find I can't remember and end up having to look again. I remember the time then because I have made a mental note that I need to know the time to communicate it to the other person.

 So although I have feelings and emotions in anticipation of an event unless I consciously ask myself how I feel at that point in time any feelings I try to infer at later date do run the risk of being affected by hindsight bias. 

",2015-11-15 10:10:47 UTC,,2
8882843,25fd1430-c14f-43fe-834e-3eeb44aa2a48,,1.14,1,14,"I'm a 3.  I have a very strong feeling that we are taking part in an experiment.  Even the phrase 'The mind is flat' feels suspect, I can't help but draw parallels to the old world beliefs of the world being flat.  Perhaps this is going to be about how easy it is to persuade people to change their minds about something they fundamentally disagree with.  All the commenters seem to disagree with this now.   Will we all agree that our minds are flat by the end of the course? 

The experiment was interesting but lets face it, it was spot the difference.  No one spots it straight away, that's why it's a fun game. 

Rory Sutherland - I was distracted by the fact that I thought he was lying down, I was trying to listen but his posture put me off. Also I was blown away by that Indian Restaurant membership dice thing, genius marketing  

Yes when we don't know the answer to something we believe we 'should' know the answer to we may improvise and answer.  This does not mean in anyway that our mind does not have depth or subconscious.  It does of course. Sometimes an answer to something may be temporarily lost to you, only to be recalled later. 

Regardless though, this subject matter is fascinating.",2015-11-15 10:14:54 UTC,,2
8882856,42ccf2f5-87f0-4ced-b44c-f5182dd0ae40,,1.14,1,14,I believe the mind is 'flatter' than I first thought. All these situations seem to involve decisions made on limited or no information though. How does flatness affect people making relatively informed decisions? ,2015-11-15 10:16:23 UTC,,0
8882860,d06826b2-f071-4328-80c4-32dadfa4e18d,,1.12,1,12,"Several people reported that clicking anywhere on the screen produced the right answer and a score. I went back to check out if this were true, but cannot get back to the images we were tested on. Perhaps we should check images out for 'change integrity' if we have to do something like this again. 

Secondly, it was also reported more than once that if the image was clicked quickly because the learner could not see the change, the score given was for the time of the click - which might be faster than the average time for people who were actually seeing the change. So is this an intentionality of the test, these two uncovered possibilities for error? Or are they just cute tricks? Or is the IT guy not up to making proper change test screens? Or is something else mysterious happening? ",2015-11-15 10:16:55 UTC,,0
8882889,62beef46-f883-49cb-8f20-865fc1a1a34e,,1.14,1,14,"I'll wait and see before evaluating the course. i think at the moment that we are capable of improvising depending on the context. I might give a 'different' answer at, say, a party to surprise a new acquaintance, be funny and not dull. Asked the same question at say a job interview where a flip answer would not be welcome, I would make a 'measured' response, outlining the fors and againsts. The first answer would be a spontaneous improvisation but I believe the second would be drawing on my memory bank to inform my opinion and would not be an improvisation. Flat mind score is currently 5ish.",2015-11-15 10:19:13 UTC,,0
8882921,94c3b7c1-de01-4a33-9617-fe2ef20af43c,8795680,1.14,1,14,"I find that the best way to handle the holiday photographs issue is to fall asleep after about half an hour, or as soon as I lose the will to live...",2015-11-15 10:21:10 UTC,,1
8882938,a4edcd40-745a-4db7-8464-18191fc79564,8871083,1.10,1,10,"Our ancestors' brains got steadily bigger over a period of several million years, because a bigger brain allowed better toolmaking and more flexible exploitation of a changing environment (due to the Ice Ages). Then about 100,000 ago a flexible new tool called language took over which allowed us to learn much more quickly and more efficiently. This allowed us to share our knowledge between people and across generations - so as individuals we no longer needed to know everything needed to survive - so we no longer needed a bigger individual brain because were could share knowledge and experience with other.
Since civilization started up we all became specialists in different aspects of living so individual brain size was no longer important to survival. As a result recent research actually shows our brain is getting smaller.",2015-11-15 10:22:29 UTC,,0
8882997,4ab9c5ff-a615-41c0-940f-d03e12cbc36a,,1.14,1,14,"Do different people have differing levels of flatness? How can we come to the view that some people always react in particular ways if they are always making their decisions in an improvised way, where does the character of individuals fit into all this?
I'm having great difficulty in accepting that improvisation plays such a big part although it seems clear to me that we almost always try to justify out actions later.",2015-11-15 10:28:24 UTC,,1
8883100,e51d80cf-7039-4192-9034-b048288382e5,,1.11,1,11,"Our widely-held and cherished belief that   we are 'rational' in our financial decision-making is borne out in so many of the comments in this thread. If our financial decisions are indeed based on value and utility, then why do so many of us protest so strongly that we are not swayed by sophisticated marketing and take active steps to protect ourselves from exposure to clever advertising? Perhaps in a different age or cultural environment, the external pressures would be different and we would be moved to highlight that ""we only buy the most expensive."" I applaud the commentator who tells of an important financial decision on a house purchase she and her family made based on peer pressure. I believe how we mentally process decisions that don't work out for us has a great deal to potentially teach us.",2015-11-15 10:36:42 UTC,,0
8883140,4df6327f-bc42-4ffd-86b4-4bd829c698cc,,1.9,1,9,"Refreshing view of economics, thanks for sharing.",2015-11-15 10:40:07 UTC,,0
8883247,d30bb919-04ef-469a-bf3c-b10dfd7e6cff,,1.5,1,5,"We are often not able to remember memories from the past - sometimes not even from yesterday. Why shouldn't this happen with the memories of our reasons, too? So if you are asked about the breakfast you had two days ago, you might infer that it was cereal with milk because that's what you always eat for breakfast - but you don't know exactly. Same could happen when you're asked about your decisions - you're making so much of them every day that you probably won't remember every single one. Some of them are even made unconsiously. So perhaps you infer what you might have thought in that particular moment like you've infered what you had for breakfast some days ago. Does it really mean that - at that time - there were no ""deep"" processes going on in your mind and that you're making them up afterwards?",2015-11-15 10:47:20 UTC,,3
8883381,632c8e95-2b55-4ee3-b0c8-6946a209e0f3,,1.9,1,9,i have to use a dictionary to decipher most of his interview.not a fanfare for the common man.,2015-11-15 10:57:54 UTC,,0
8883440,0310c9c3-a3e7-4be2-8c7d-81b827506a9f,8866051,1.7,1,7,"I'm a stay-at-home too, but maybe I 'cooked up' that preference arbitrarily one time and then it solidified into 'what I always do' so I consider it to be my choice now, and can come up with valid reasons for my preferences (which I think I can)!  This is very interesting - perhaps I am not who I think I am....",2015-11-15 11:02:27 UTC,,1
8883443,07a84954-c2b5-4162-9021-6a0c30719500,8880995,1.11,1,11,"I have this same problem I have something in mind to buy. And could be quite excited to get it. But as soon as I have read a few reviews and seen the ""star rating"" I start questioning whether its a good idea to buy the product.and even If I decide to go a head and purchase it those negative reviews will still slightly taint the experience I have with the product.

Its quite strange really because if certain people I know gave me their view on the product I probably would just ignore them. But the view of a faceless stranger and a star rating seems to hold more weight.",2015-11-15 11:02:44 UTC,,5
8883510,8de95229-9140-4606-a86c-4fbd82ab274c,,1.11,1,11,"The hall of mirrors is everywhere. There is a 'Most liked' choice on these discussions and this will directly affect our learning and indirectly our opinion.  The question: how much does this matter, I think could be anybody's guess as far as our learning on this course goes.  However, there are much wider issues which can be damaging such as witch hunting or scapegoating; nuclear arms decisions, the list could go on.  The danger is that of alienation from each other and reality.  The questions being raised about making decisions to achieve a viable business work from the starting point of economic competition.  I believe that we have set ourselves up to fail with this.  Trust is being eroded.  How the consumer/buyer/voter makes informed reliable decisions is now being shown to be very difficult.  There are a large number of Cheddar cheeses to choose from, but, like electricity, the cheeses may well be all the same to eat; are we being given any real variety and diversity in the so called choice?  Who is benefitting?   ",2015-11-15 11:08:29 UTC,,1
8883551,8856828b-bd0e-4e70-9539-9489966cb094,,1.14,1,14,My personal view would be that I would be naïve to give a verdict or score after one week.  My preference is to absorb the information and reflect what it means to me in my own terms. I would not want any prejudice or preconceived ideas to unduly affect my thinking.   A score would be meaningless because I have an open mind. It is also interesting that it would be very easy to over analyse the concept that the mind is flat!,2015-11-15 11:12:09 UTC,,1
8883566,be36b373-9260-4f20-8419-a046351260f5,,2.6,2,6,"Happiness is indeed relative!
For citizens of a third world country with over flowing governmental debts, merely having the basic rights (housing, schooling, medical insurance, national security, a job ) is enough to make a citizen happy & content.
Whereas in a developed country with a great economy, basic rights become taken for granted & they want more to be happy, & once they get more it becomes the new norm & thus require even more. That's just the greedy human nature.
And that's just on a broad scale of countries influencing well being. There's also the matter of comparing oneself & status to others & feeling happy or sad in comparison. 
So happiness depends on so many different factors , and it's very hard to measure!
I'm not generalizing, but that seems the case most of the time.",2015-11-15 11:13:14 UTC,,2
8883638,d30bb919-04ef-469a-bf3c-b10dfd7e6cff,8877261,1.7,1,7,"I agree with your view. I thought of the bias of social desirability (when people answer questions so that the answer reflects well on them - and do not utter their honest opinion). If it doesn't mean anything to you, you perhaps just take the wrong face-card and make up some nice explanation why you liked this one more than the other. So you do not confuse or embarass the experimenters and everything is fine again.",2015-11-15 11:19:31 UTC,,0
8883651,1d97f4ef-2d3a-438c-9034-391d449063da,8781363,1.8,1,8,"Correlation does not equal causation and is not evidence, it might point to causation, but that needs to be proven. Research data showing a minor correlation is not proof, especially not when the research scrutinized does not hold up to scientific standards. Chemically driven processes in the brain have a significant depth, they are driven by your genetics. I guess the real question is what is depth to you? Therein lays the problem, the important terms are left undefined here, which leads to a pseudo-theory like i.e. a horoscope or a Rorschach test. You can indeed end up making whatever stuff up.

I think the real problem is simply most people don't understand their own minds and like to believe they make up stories instead of finding out their possibly flawed reasoning based on facts, memory and personality, because and let's be honest to ourselves for a second, it would be a lot easier and carry less responsibility and accountability when it is because of stories people err, after all there would not be reasoning or personality flaws underpinning the error. It is the cop out, easily and comfortably explaining away why you don't have to know yourself, a tough process, hard work.",2015-11-15 11:20:45 UTC,,2
8883672,4dbbeec8-524a-4b77-9d0a-1624cdfd9c27,,1.14,1,14,"How do we conclude that just cause the mind is a good improviser, it has no previous bias towards a certain decision it takes? Why aren't any other external factors (influence, pressure, etc.)taken into consideration?",2015-11-15 11:21:39 UTC,,0
8883681,c7af71ec-0415-4775-994c-78ef6b91c228,,2.9,2,9,"I found this interesting.  The tests, however, are mostly testing spatio-temporal judgement.  In addition, while it is true that we need to context in order to be able to place something, this is being developed in a  complex way from birth.  The more a person seeks to educate themselves about the world, the more context they have. The more disciplines they have to inform their context, again the more informed they are to make judgements.  And, if a person constantly questions their context and information/understandings at each point, then they will be able to see the comparative biases of information. ",2015-11-15 11:22:27 UTC,,0
8883689,28a10d35-07f4-4240-a6e2-08bb907ade3f,8857325,1.5,1,5,The vast majority ( in this society) have been bred to follow not to think. This course will teach us how to manipulate the minds of followers. However there are many of us who do engage our minds and think about things thoroughly and we would be the exception to these studies and experiments. In my opinion :),2015-11-15 11:22:51 UTC,,2
8883760,e51d80cf-7039-4192-9034-b048288382e5,,1.14,1,14,"I find the term 'flat' to have been chosen as deliberately provocative and controversial. I do believe our minds to be extremely agile in constructing narratives to justify our decisions and in formulating a construct of how we expect we will behave in a future scenario. And, yes, I reckon these narratives are far more transitory than we ourselves willingly admit.",2015-11-15 11:27:55 UTC,,3
