id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
22021501,80d94ced-4104-4394-8a69-1ad8b47827b8,,2.6,2,6,Lots of examples are available but one that comes to my mind is when you are looking for a toy at Christmas times and this same item has been asked for nearly every children and it is completely sold-out since Oct/Nov. Wouldn´t it be useful to perform a correlation between searches in web pages and purchase intention and push factories to deliver additional bunches of theses items to cover all generated needs?,2017-05-29 08:56:02 UTC,4,,,,
22021594,0520a39e-f3bf-43e9-afe0-bd543aab3a0e,,2.2,2,2,"I am invited to come back at start of week two? When does Week two start? I have the email. Did I miss something? Is this a big data experiment? Oh gosh I am a guinea pig!
",2017-05-29 08:59:31 UTC,1,,,,
22021817,80d94ced-4104-4394-8a69-1ad8b47827b8,22021308,2.6,2,6,"Really good point!. I think this is a policy that would save lives and money...tax on sugar and tobacco should be a fact but this is a much more complex topic...those items are at home because someone buys them...sometimes consciously what they are doing, sometimes not...but more important: eating healthy requires time and all of us are always in hurry...and if a hamburger is cheaper than green beans, for example, and much more attractive for most of the people or XL sodas price is only a little bit higher than standard one...I think the idea is superb but there are so many implications and campaigns need to be launched that no easy solution is available. We could discuss diabetes increase, specially among kids and teenagers, in most of the countries...really correlated to a higher intake of sugar or unhealthy items and lack of exercise and too much PS4!",2017-05-29 09:06:06 UTC,1,,,,
22022143,80d94ced-4104-4394-8a69-1ad8b47827b8,,2.7,2,7,"Scary as everything moght be controlled but at the same time, I see quite a few applications of some of these devices for medical field...at the end, it is only a question which purpose is given to any finding",2017-05-29 09:16:31 UTC,2,,,,
22022247,d6eb6d02-9e66-4abc-acc6-22e7dfb274a1,,1.9,1,9,"Hi everyone, in did, googletrends is an interesting tool supplied by google. Although, does anyone know the accuracy of these numbers? How does google calculates these numbers, is it by IP address per day or is it by number of times the word is searched per day? Or some other way? Thank you.",2017-05-29 09:20:21 UTC,0,,,,
22022280,006ae1e9-2318-4711-ad0a-2dbc408c9448,22021594,2.2,2,2,"Lol. If you are, be happy at the fact that you're not alone in the lab!
Seriously though, I expect whoever's to put up the video will plug the gap soon enough.",2017-05-29 09:21:23 UTC,3,,,,
22022451,8cb20008-c0e7-4eba-800d-d506b0bf35ac,21933845,1.7,1,7,"Over the years I have concluded that Japanese tourists probably hold the world record for number of photos taken on per trip.  I have often wondered how they find the time to look at them all later on or, worse, inflict them on their friends!  If we assume that a large number of the photos are automatically backed up in the Cloud, so that the images can still be seen when the original phone or camera storage is reused, I wonder if there is a tool to assess how many of those stored images are viewed, and how often.  I’d be prepared to bet that a high proportion are never looked at more than once.  Conclusion (if my theory is right)?  Spend the time looking, enjoying and remembering, and keep the phone in your pocket.",2017-05-29 09:26:51 UTC,1,,,,
22022548,80d94ced-4104-4394-8a69-1ad8b47827b8,,2.8,2,8,"Interesting device for partially blind people...as for the rest, it is scary to think whether information will be used to improve our lives or to create an unrealistic life we will be living?. Again, any innovation might be good...it is only a question of which purpose is finally given.",2017-05-29 09:30:05 UTC,5,,,,
22022757,80d94ced-4104-4394-8a69-1ad8b47827b8,,2.9,2,9,"I can think about different applications such as prevention of certain medical situations or quicker reaction to others ( immediate call to 911 as soon as a heart attack is detected, recommendation to runners if certain parameter thresholds are reached). For allergic runners, an indication which path would be the best based on information on allergy levels...the question too is whether the amount of devices to be sold is worth the investment...",2017-05-29 09:36:50 UTC,6,,,,
22022868,8cb20008-c0e7-4eba-800d-d506b0bf35ac,21961338,1.8,1,8,"This discussion about parking is interesting. One aspect – parking for the disabled – is vitally important, but I sometimes wonder if in the UK the proportion of spaces for disabled drivers has been set too high.  Perhaps big data collections could throw some light on that…",2017-05-29 09:40:01 UTC,0,,,,
22022877,006ae1e9-2318-4711-ad0a-2dbc408c9448,22014546,2.3,2,3,"Hi PJ, you may find​your answer here:
https://www.google.com.ng/url?sa=t&source=web&rct=j&url=http://people.ischool.berkeley.edu/~hal/Papers/2011/ptp.pdf&ved=0ahUKEwiTsMXu5pTUAhVNK1AKHSWMB9MQFggbMAA&usg=AFQjCNGx5SiaZs3WckIZdKB6pc-2IMvraQ&sig2=FldAMbpVmyWoWhlPtp0NEg",2017-05-29 09:40:14 UTC,4,,,,
22022878,eb12ca43-c3a6-4890-8ea9-ff4e1d141f73,,2.1,2,1,"Week 1 was fantastic, I am sure I am going to learn a lot about finding and using data and R programming. Cheers",2017-05-29 09:40:14 UTC,3,,,,
22023018,006ae1e9-2318-4711-ad0a-2dbc408c9448,22014546,2.3,2,3,Talk about re-inventing the wheel! Just seeing the info is listed in the See Also section ,2017-05-29 09:44:23 UTC,2,,,,
22023358,80d94ced-4104-4394-8a69-1ad8b47827b8,21961338,1.8,1,8,I think you found a very good and interesting example!,2017-05-29 09:55:03 UTC,0,,,,
22023615,8c85c993-9152-4cd1-8071-ae9605f87700,22021308,2.6,2,6,"This is indeed a complex bus major important subject. I think changing eating behaviours start with motivation, based on personal values and on knowledge. I think a major question is how to get people motivated, like by approaching to the attitude of customers, like by knowing which questions/ searches already are already common.  So big data could help us to learn how and where to tune in.",2017-05-29 10:03:53 UTC,1,,,,
22023670,8cb20008-c0e7-4eba-800d-d506b0bf35ac,,1.9,1,9,"The hard part, for me, about Big Data is not so much the collection of the data or its analysis, but figuring out what the results mean.  I have just been looking at UK Google Trends data (https://trends.google.com/trends/story/GB_lnk_VY4AsAAwAABVjM_en) on the page showing number of searches for opening times of various supermarkets.  The list is currently showing the following ranking in supermarkets searched for:  Tesco 100, Aldi 93, Asda 82, Lidl 75, Sainsbury’s 35 and Waitrose 23.  Do the findings reflect (a) the relative popularity of supermarkets? (b) their distribution in relation to the searcher? (“I’ll check Tesco because I know they are nearest”) or (c) how organised people are in their shopping habits? (“as a well organised Waitrose shopper I know that I don’t have to find a supermarket on a public holiday … I planned my needs well ahead [smug look]).  Or none of the above.  Any thoughts?",2017-05-29 10:05:38 UTC,0,,,,
22023728,0bee3cea-91d4-4b09-a2f8-44ecb92d3c0f,,2.6,2,6,"I thought it might be interesting to see what interest there is for trains from Birmingham to London, so did search on Trends, looked at the hourly data, and the last hour to see what train times might be busy, interestingly the peaks seem to be on the half hour, add tickets to the search shows little so not sure as tho the value of this need to understand how to add correct ticket sales to the search.",2017-05-29 10:07:25 UTC,1,,,,
22023792,80d94ced-4104-4394-8a69-1ad8b47827b8,22021308,2.6,2,6,"Fully agree, Leon!. Motivation and knowledge...I am still amazed how many people are not aware that spaghetti, for example, is sugar and when sugar blood levels are high, you must be very careful not only with quantity of sugar you add to your coffee but intake of spaghetti, potatoes, bread...",2017-05-29 10:09:57 UTC,0,,,,
22024682,aac67951-f69c-4b5e-8e29-2a1bbcbe231b,,1.5,1,5,Dis anyone pick up how the number of searches for the year in Arabic numerals per country included was actually determined?,2017-05-29 10:36:16 UTC,1,,,,
22025772,9f740290-3eeb-45e7-a9dd-f1b4303c39c8,22021594,2.2,2,2,It's a bank holiday. Perhaps they didn't allow for that?,2017-05-29 11:07:48 UTC,3,,,,
22025864,ffe118de-e037-4488-a6f8-115f7f16de8a,,2.3,2,3,"Very informative, human behavior can indicate economical policy transfer.  ",2017-05-29 11:10:21 UTC,1,,,,
22026062,ea2bb6d1-3f95-4f57-9915-e4c297e79c7b,,1.5,1,5,"What else might we be able to find out from this data, and who might this be useful to? Well, I think we have to be more cautious when we have available such an amount of ""analytical power/capacity"". Taking as an example the research carried out shown in the video, I personally think the ontological ground of the research is ""looking forward"" for that correlation. The concept used in the relationship between Arabic year researched, Country and GDP needs a deeper look. It is not ""useful"" to take driven conclusions out from that correlation to bias future research instead of just conclude with a relevant reference for a deeper future look. The motivations for those countries when research for one or the other Arabic year can be explained based on multiple other ""things"". Those ""things"" or social facts need to be the first (and next) aim of our analysis. 

P.S: Just read Gleen Du Toit comment below, you explained better ;)",2017-05-29 11:16:09 UTC,4,,,,
22026081,ea2bb6d1-3f95-4f57-9915-e4c297e79c7b,22019881,1.5,1,5,Very true,2017-05-29 11:16:49 UTC,0,,,,
22026524,0520a39e-f3bf-43e9-afe0-bd543aab3a0e,22021594,2.2,2,2,Only in the UK but that's where we find Warwick. Maybe it's Warwick Davies for today?,2017-05-29 11:30:00 UTC,2,,,,
22026621,a47223d9-3b40-47f4-93a2-3f06b161dd2c,,1.1,1,1,Have been wating for this course so long(finally it s here!) and I will bring all knowledge I got apply to my current job as well. Thx. WBS,2017-05-29 11:32:56 UTC,0,,,,
22026925,ffe118de-e037-4488-a6f8-115f7f16de8a,,2.5,2,5,"The significances of government forecasters inadvertently sometimes undomesticated their estimate patterns, hence, this can lead to floods, cyclones and hurricanes. Henceforward, meteorologists make available statistics which forecast warning levels to increase alertness for the nation. Human or commodity prediction rates can forecast the behaviour of economic, cultural, or political interest. These elements within society combine information within data processing tools, the intentions of the global population can make available a perception into trends between search volume and offline outcomes. academics have engrossed their interests on the reflexion that search “predicts the present” meaning that search volume correlates with coexistent events.",2017-05-29 11:41:27 UTC,0,,,,
22026969,2829f8eb-b907-4b57-aa21-9b3d5ae143d6,,1.9,1,9,im so impressed and happy to now now how to get data on google about anything! it gives me lots of satisfaction as it will greatly help me to plan my managerial actions!,2017-05-29 11:42:35 UTC,0,,,,
22027107,ffe118de-e037-4488-a6f8-115f7f16de8a,,2.5,2,5,"Ettredge et al. Discovered that marks and totals of the top 300 search footings during 2001–2003 were associated with US Bureau of Labor Statistics redundancy figures; Cooper et al. Revealed that search movement for explicit cancers during 2001–2003 associated with their projected frequency; and Eysenbach Highlighted a emphasised link between clicks on supported feedback search results for flu-connected keywords and epidemiological data from the 2004–2005 Canadian flu season. of late, Polgreen et al. exhibited that search volume for exclusive influenza-connected enquiries was linked with afterward testified caseloads over the period 2004–2008, and Hulth et al. found out analogous consequences in a study of search inquiries succumbed on a Swedish medical Web site. A computerised procedure for categorizing edifying queries described in Ginsberg et al.                     ",2017-05-29 11:46:46 UTC,3,,,,
22027486,ffe118de-e037-4488-a6f8-115f7f16de8a,,2.6,2,6,"
Can you think of decisions which businesses or policy makers might need to make which would benefit from improved estimates of collective future behaviour?

Policy instruments are “concrete and specified operational forms of intervention by
public authorities” (Bemelmans-Videc, 1998, p. 4), envisioned to attain explicit goals through
organising the relationship amongst individuals and the government. Bestowing to Hood (1983), policy
instruments are “predominantly a way of controlling society” and are integral to the continued
existence of government. Policy instruments are tied to the “nature of the state” where differing administrations of governance will select different instruments to improve the same or comparable social problems (Howlett, 1991). 

Within different administrations of governance some policy instruments will enjoy greater rightfulness than others (Howlett, 2005). Cultural norms, ideology and public opinion encouragement which footnotes the types of tools measured as legitimate (Salamon, 2002b).  
",2017-05-29 11:57:30 UTC,0,,,,
22027694,ffe118de-e037-4488-a6f8-115f7f16de8a,,2.6,2,6,"Can you think of decisions which businesses or policy makers might need to make which would benefit from improved estimates of collective future behaviour? Part 2

(Salamon, 2002b) 
While policy instruments can be focused at collections such as homegrown administrations or foreign governments, we must quintessence the importance of social policy instruments projected to influence the behaviour of individuals, which in the aggregate will affect a group and thus civilisation as a whole. The persistence of policy instruments is to change individual behaviour in agreement with some social or governmental goal (Bobrow & Dryzek, 1987; Leeuw, 1998; Schneider & Ingram, 1990).
",2017-05-29 12:03:26 UTC,1,,,,
22027764,651c28f5-d29b-4b93-9b5f-b06c8b051f94,22014546,2.3,2,3,Thank you Sonia for the link! It seems like their study predicts the present and not future :) ,2017-05-29 12:05:42 UTC,1,,,,
22027825,39b94e3b-31a2-4bee-86ad-2d4b49608e52,,1.11,1,11,"Brilliant course so far, onto week 2!",2017-05-29 12:07:44 UTC,0,,,,
22028063,4e592c00-851e-4ed6-9197-e5b78eb4450a,,2.5,2,5,"With the imminence of a general election in the UK on the 8th June, predicting the outcome (in terms of numbers of seats held, lost or gained) for each political party might be an interesting exercise, particularly for comparing the predictions against the official pollsters.  ",2017-05-29 12:14:42 UTC,7,,,,
22028325,7c47832a-701f-45de-8586-3d2ee80ef7e3,,2.6,2,6,"Seasonal / holiday products seem to be over-stocked in supermarkets. After the occasion (e.g. Halloween / Easter) there is a surplus of these themed items marked for reduction. My assumption is that supermarkets use the previous year's sales data to judge how to stock the current year. Perhaps there is more accurate search data they could use to better judge how much stock to get. It is unlikely people would be searching for ""Halloween sweets"" though so perhaps something more like ""toppings for hot cross buns"" would give an idea of how many people are interested in buying the base product.",2017-05-29 12:22:58 UTC,3,,,,
22028687,5016103d-93b3-430e-a12e-63b1be08f475,22022878,2.1,2,1,That is great you are enjoying the course!,2017-05-29 12:34:24 UTC,1,,,,
22028757,5016103d-93b3-430e-a12e-63b1be08f475,22015695,2.1,2,1,The videos get recorded fresh every week so we can ensure that the round-up video reflects questions from the learners. Today is a bank holiday in England but I am sure it will go up first thing tomorrow! sorry for the delay this week.,2017-05-29 12:36:42 UTC,4,,,,
22028760,5016103d-93b3-430e-a12e-63b1be08f475,21996559,2.1,2,1,Fantastic!,2017-05-29 12:36:50 UTC,2,,,,
22028781,5016103d-93b3-430e-a12e-63b1be08f475,,2.2,2,2,The videos get recorded fresh every week so we can ensure that the round-up video reflects questions from the learners. Today is a bank holiday in England but I am sure it will go up first thing tomorrow! Sorry for the delay this week.,2017-05-29 12:37:11 UTC,7,,,,
22028869,5016103d-93b3-430e-a12e-63b1be08f475,22014546,2.3,2,3,"Yes it is really important to predict the present which might seem counterintuitive at first until you think about how long it takes for government statistics to come out related to things we need to find out now, e.g. inflation or the spread of disease.",2017-05-29 12:39:44 UTC,6,,,,
22029206,0bee3cea-91d4-4b09-a2f8-44ecb92d3c0f,,2.6,2,6,"Having problem with command install.packages(""Rcurl""), it returns 

install.packages(""Rcurl"")
Warning in install.packages :
  package ‘Rcurl’ is not available (for R version 3.4.0)
Warning in install.packages :
  Perhaps you meant ‘RCurl’ ?
Warning in install.packages :
  cannot open URL 'https://cran.rstudio.com/bin/macosx/el-capitan/contrib/3.4/PACKAGES.rds': HTTP status was '404 Not Found'

Can any one help",2017-05-29 12:49:18 UTC,0,,,,
22029778,651c28f5-d29b-4b93-9b5f-b06c8b051f94,22014546,2.3,2,3,I believe that Govt. should not purely depend on google reports for its business because sometimes google trends can be skewed by hackers etc. Its good for fun but not a source of serious information as yet in my opinion. Thanks.,2017-05-29 13:06:03 UTC,1,,,,
22030155,6f826a7b-b4b5-40c4-a495-c2f0a5fb3133,,1.3,1,3,This is fascinating the correlation between GDP and future looking populations is really interesting and not something one would have realised if one hadn't used Big Data I do hope that the course continues as well. It is great ,2017-05-29 13:17:07 UTC,2,,,,
22030350,6f826a7b-b4b5-40c4-a495-c2f0a5fb3133,21959231,1.3,1,3,"Is it optimistic /pessimistic or is it just that if you are planning for the future then you are likely to go out and spend money, create businesses and make events. Therefore good for GDP. I realise that big data is an overview of populations not individuals, but if a population looks ahead I casn see that the GDP is better ",2017-05-29 13:22:17 UTC,0,,,,
22030745,45dd3965-edec-44e9-8b7a-d0165f56b353,22022878,2.1,2,1,Week one was informative on big data.,2017-05-29 13:33:03 UTC,1,,,,
22030915,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.1,2,1,I hope to learn more on use of data and how to tell the future change of human behavior .,2017-05-29 13:38:12 UTC,4,,,,
22031076,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.2,2,2,Look forward to see the video.,2017-05-29 13:42:56 UTC,0,,,,
22031294,4ab89f66-0889-4703-a333-5b2883a3faee,,2.1,2,1,I am interested in different sources of big data. Looks like fun!,2017-05-29 13:48:53 UTC,1,,,,
22032066,2154d81a-6ca5-437a-a85d-4163b4634242,21996559,2.1,2,1,I really enjoyed week 1 too and am already using some of the google trends data to plan for a global product launch. Thanks!,2017-05-29 14:10:09 UTC,2,,,,
22032330,39b94e3b-31a2-4bee-86ad-2d4b49608e52,,2.3,2,3,Very interesting studies and findings,2017-05-29 14:17:45 UTC,0,,,,
22032364,eb12ca43-c3a6-4890-8ea9-ff4e1d141f73,,2.3,2,3,"Liked the term ""nowcasting"", the present data will answer the future. ",2017-05-29 14:18:47 UTC,0,,,,
22032367,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.3,2,3,"It must take a long time to do data on unemployment  for a city ,even for a State.",2017-05-29 14:18:52 UTC,0,,,,
22032373,45dd3965-edec-44e9-8b7a-d0165f56b353,22014546,2.3,2,3,It looks like record keeping is important to be able to collect data.,2017-05-29 14:19:03 UTC,0,,,,
22032880,e01d9357-bf89-44fd-8d5d-ecde73685152,21969798,1.10,1,10,thank you!,2017-05-29 14:32:59 UTC,0,,,,
22032936,f84856eb-5bd3-44e5-8fb8-649199d6c1be,,1.8,1,8,"I study/ create a aesthetic body in you tube, then I feel prostethic compassion in the healthy routines at home/ the supermarket. Close my eyes and I breath the code/s. ",2017-05-29 14:34:26 UTC,0,,,,
22033137,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.4,2,4,One has to be familiar with certain behavior to aquretly predict.,2017-05-29 14:39:55 UTC,2,,,,
22033186,58b6afa8-a50b-4c00-bb6f-3b4f3ff25e5e,22028325,2.6,2,6,"When you look at seasonal sales, the cost of overstocking has to be balanced with the cost of losing a sale because an item is not available. In large warehouse type retail outlets often stock belongs to the manufacturer not the retailer, and the manufacturer gets fined if there is a stock out, so the better forecast could be more interesting to the manufacturer. Interesting that when you look at promotions, the demand peaks as the shoppers take advantage of the sale, but some time later there is a smaller, but significant peak. I wonder if that is reflected in the search statistics.",2017-05-29 14:41:14 UTC,4,,,,
22033569,2cd430bd-d46d-4ae6-ab17-787e96061a2d,22021308,2.6,2,6,I think you are forgetting that one of the problems of poverty is lack of money.  That's important because cheap foods seem to be high in fat and sugar.  People who are poor can only afford cheap foods.  I think what might be more interesting is to compare the fat and sugar content of expensive foods.  I suspect that more expensive foods are low in sugar and fat.  Notice meat for example.  Cheap cuts of meat contain more fat.  Higher grade meat that has less fat and is more expensive.  The better the quality of meat the more expensive it is.  It isn't merely a question of motivation.  Why is food stratified in this way?  Why do the poor only get inferior foods?  That's a question I would like answered.,2017-05-29 14:52:18 UTC,1,,,,
22033582,36a20a5f-b1ab-40b0-97fc-d80b3fdcb389,,2.5,2,5,"Opportunities presented by using search data seem to be that is fast, both in terms of availability close to the event and ease of analysis, and that searches can be predictive of subsequent consumer behaviour.  So analysing search data can both tell us quickly what people are doing now and also predict what they are about to do.
BUT there might be a lot of reasons for doing a search on our chosen term which have no connection to the behaviour we are hoping to nowcast or forecast.  Similarly there may be varying rates of people undertaking the activity without doing the web search.  And as we have seen before, looking across national and linguistic boundaries can be difficult.
I wonder whether applications for particular courses at particular universities could be accurately predicted from search data.  I imagine this is an area where most 'consumers' use the Internet as their major source of information.  Some of the sites in the UK which provide information for prospective applicants (e.g. Unistats, Good University Guide) might be better sources of search data than generic search engines such as Google.",2017-05-29 14:52:30 UTC,5,,,,
22034392,45dd3965-edec-44e9-8b7a-d0165f56b353,22028063,2.5,2,5,This would be interesting with election  in Kenya on 8th August this year.,2017-05-29 15:15:11 UTC,0,,,,
22034647,087f60e2-10b0-46b3-90f4-e853313905b6,,1.1,1,1,Hi everyone! I am sure that big data become more important in our lives. I hope to find how to use new skills from your course in my job activity. God luck to all of us in this interesting themes!,2017-05-29 15:22:12 UTC,0,,,,
22034898,5e355384-6d3b-4b9d-bf24-7363fa72b1b4,,1.9,1,9,"First activity : Comparing “gift for boyfriend” and “gift for girlfriend”
My search scope is Malaysia, time range for the past 12 month for all categories. Amazingly the result indicate the search of “gift for boyfriend” is higher than “gift for girlfriend”. The number for “gift for boyfriend” increase to the maximum of 100 in February 4 – 11, 2017. My assumption is due to Valentines Day celebration that both gender are looking for something special as a gift to their loved one. It seems like the boys received more gift from the girlfriend. The interest by subregion is focus in Kuala Lumpur for both. 

Second activities : Other interesting examples of patterns in Google data.
Continuing from first activities, what actually search by the girls to their boyfriend? I setup my search scope to be online shopping, gift for boyfriend, the same range of 12 months for computer and electronics. I found a contradict answer where the online purchase increased to 51 on Feb 5 but the gift for boyfriend is 0. However, on the time range of Feb range of Feb 12 – Feb 18, there are relationship between these two elements where the online purchase drop to 24 and the gift for boyfriend is increased to 12. ",2017-05-29 15:29:53 UTC,0,,,,
22035118,45dd3965-edec-44e9-8b7a-d0165f56b353,22028325,2.6,2,6,In suppermarkets item mostly asked for need to be available .If the policy makers could use the prediction of consumption  they can improve the situation.,2017-05-29 15:36:12 UTC,2,,,,
22035277,45dd3965-edec-44e9-8b7a-d0165f56b353,22029206,2.6,2,6,Experiences same problem as Stephen S,2017-05-29 15:41:02 UTC,0,,,,
22035353,e35efb1b-5b22-492c-b1ee-8e9671e82eaf,,2.3,2,3,A very long winded video just to say they make an educated guess !,2017-05-29 15:43:18 UTC,0,,,,
22035591,39b94e3b-31a2-4bee-86ad-2d4b49608e52,,2.5,2,5,"Really fascinating study and subject. I think opportunities exist to combine search data with baseline methods to enhance existing predictions, albeit by modest amounts in some situations- this could be beneficial in revenue analysis, financial models and government data where small improvements may be significant. Limitations exist as to the reliability of the search data. As Suzy explained in the previous video, the main challenge to predicting human behaviour lies in the fact that humans change their minds. I searched for film screenings on many occasions and didn't go to see those films. ",2017-05-29 15:50:26 UTC,5,,,,
22035709,39b94e3b-31a2-4bee-86ad-2d4b49608e52,22028063,2.5,2,5,"I agree, this would be very interesting. It may be more interesting to predict the constituencies where neither party has a large majority or historical foothold, if these areas could swing the election one way or another? Just basing this on regularly hearing about 'safe seats' for one party or another when counting is underway after voting ends.",2017-05-29 15:54:04 UTC,2,,,,
22035893,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.7,2,7,Depending on the purpose one needs to work on the technogy gadgets are available.,2017-05-29 15:59:13 UTC,1,,,,
22035921,80d94ced-4104-4394-8a69-1ad8b47827b8,22021308,2.6,2,6,"Just a remark...Mediterranean food ( lentils, chickpeas, red beans...)is considered to be the healthiest and cheapest one and worldwide recommended by doctors. ",2017-05-29 15:59:58 UTC,0,,,,
22037040,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.8,2,8,There are many useful gadget in use today.,2017-05-29 16:36:48 UTC,1,,,,
22037348,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.9,2,9,"I can think of the watch put on the wrist as one walks it gives account of purse rate,heart beat and speed one is walking, it also gives kilometers covered.",2017-05-29 16:48:22 UTC,2,,,,
22037933,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,,2.2,2,2,It looked like Google's worldwide search results are based on absolute number of searches so countries with high Internet usage dominate the results.  Is that correct?,2017-05-29 17:11:02 UTC,0,,,,
22038462,45dd3965-edec-44e9-8b7a-d0165f56b353,,2.12,2,12,Has been a greate week.,2017-05-29 17:32:04 UTC,0,,,,
22038630,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,22037933,2.2,2,2,"I found the answer in Choi and Varian's paper 2009 (available in the next section).  If I understand it correctly in the worldwide search results the results are skewed by countries which do more serching.

'''Google Trends provides a time series index of the volume of queries users enter into Google in a given geographic area.
The query index is based on query share: the total query volume for the search term in question within a particular geographic region divided by the total number of queries in that region during the time period being examined. The maximum query share in the time period specified is normalized to be 100 and the query share at the initial date being examined is normalized to be zero.'''",2017-05-29 17:39:18 UTC,0,,,,
22038693,58b6afa8-a50b-4c00-bb6f-3b4f3ff25e5e,,2.9,2,9,"Athletes and their coaches can work on improving performance. Security services/armed forces to validate evidence. Already wearables on pets for training response to commands, even monitoring wild animals for health, population studies and security. There is no limit.",2017-05-29 17:41:50 UTC,3,,,,
22038923,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,22035353,2.3,2,3,"Derek, I have a different perspective, I saw the point of the video and paper being that educated guesses, in some situations, can be improved by using Google search results.  The goal, I think, is how can stakeholders make the best decisions and can Google search results, or other more contemporaneous statistics, contribute to the process.   ",2017-05-29 17:50:34 UTC,0,,,,
22039685,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,,2.5,2,5,"The paper basically compares the predictive power of searches, in several categories, against other predictive methods which use publicly available data.  This allows us to compare how good the model based on searches is relative to a baseline.  

It seems that model based on searches are good predictors when there is little other data available, but it doesn't perform well when there is a lot of high quality data available from alternative sources.  For example, search results are good predictors for low budget films, if there are enough data points, but for large production movies models which use budgets, leading actors, and number of screens the movie is opening on produce better results.  ",2017-05-29 18:21:04 UTC,9,,,,
22040307,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,22023728,2.6,2,6,"Interesting.  The Google data could be combined with ticket sales data from the train operator to see if there are more sales after the searched peaks or more riders.  I think  the value of the data from Google is to augment other sources of data.
",2017-05-29 18:46:16 UTC,2,,,,
22040810,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,22021308,2.6,2,6,Kate Yianakis we could also add spatial data to analyze the difference in the types of food sold in which areas and then target campaigns to help improve access to healthier alternatives and even introduce healthier food in school to help people improve their diet.  But diet is largely tied to culture and so it would be hard to change.  ,2017-05-29 19:05:09 UTC,0,,,,
22041034,3f06a41e-b6a9-444f-b99d-5b2fa28a500c,,2.6,2,6,"I wonder if there is a correlation between age, education, income, and whether and what people search?  I suspect there there is and that better educated, younger, and wealthier individuals search more.  Could we look at how much an area searches and what they search for to identify areas or groups whose concerns are not being addressed or reached?       ",2017-05-29 19:13:51 UTC,5,,,,
22041572,3fdd5e1b-1214-4f2b-8764-a426b793a4b0,,2.6,2,6,"I am interesting in finding examples of using big data »nowcasting« for forecasting skills needed in the labour market in 5, 10, 20 years. ",2017-05-29 19:33:23 UTC,1,,,,
22041667,974cad29-07e1-4751-b2d5-4bb31fd481a7,,2.2,2,2,"In my opinion, this course has an advantage compared with others MOOCs: it has a hands on approach, using learning-by-doing methodology. I am well adapted.",2017-05-29 19:37:01 UTC,8,,,,
22042179,974cad29-07e1-4751-b2d5-4bb31fd481a7,,2.3,2,3,This is my daily challenge at work. How to broadcasting official data on time? I think Big Data is the key. But how to do?,2017-05-29 19:57:26 UTC,0,,,,
22043735,b0cb94a3-c5f2-42a0-90e7-67dbdc42c335,,2.6,2,6,I'm thinking about flu forecasting. Access to anonymised supermarket sales data for paracetomol/ibuprofen in addition to search data would give a more accurate assessment. Knowledge of a potential increase in admissions could be of use to hospitals.,2017-05-29 21:05:25 UTC,5,,,,
22044463,b0cb94a3-c5f2-42a0-90e7-67dbdc42c335,,2.9,2,9,"There is a huge field of application for wearable technology for vulnerable old people who often live on their own with various medical conditions. Depending on the individual's needs, data describing orientation (have they fallen); core body temperature; levels of nutrition and hydration; medical indicators such as blood sugar and heart rate; are they calling for help and the list goes on. This information would help to keep people safe and well. This would reduce pressure on health providers; hopefully reduce cost to the exchequer and help keep people happier and in their homes for longer. There is a privacy concern because the person probably wouldn't understand the technology and 'informed' consent would be an issue. ",2017-05-29 21:41:59 UTC,26,,,,
22044466,974cad29-07e1-4751-b2d5-4bb31fd481a7,,2.3,2,3,"Choi and Varian showed how Google Trends could help to predict statistics from three economic index: Autos sales, Tourism and Unemployment rates. My contribution to the discussion approach one limit of this technique. When we look to “Figure 2”, page 3, we can realize eight moments when there are considerable decoupling between “actual base” and “trends”. In the other hand, in “Travel”, the decoupling is smaller. What I had learnt with this paper: we must use Google Trends and others web tools to predict the present. But, we can not forget those analysis are based in web data. So, we can predict trends with, sometimes, low accuracy level.",2017-05-29 21:42:08 UTC,0,,,,
22046079,4ab89f66-0889-4703-a333-5b2883a3faee,,2.4,2,4,There is predictable human behavior and I believe we as humans are already mapped. Algorithms are pretty accurate in classifying human actions. Algorithms don't know why we change are minds.,2017-05-29 23:15:26 UTC,2,,,,
22046635,427d537a-f421-4d7d-a1b7-57ea637baff6,,1.10,1,10,I LOVE R <3,2017-05-30 00:00:18 UTC,0,,,,
22046672,427d537a-f421-4d7d-a1b7-57ea637baff6,22031294,2.1,2,1,You can get csv's from facebook data with a app called facepager .. but R can download easy from all the social networks through API keys directly into datasets .. awesome technology ;),2017-05-30 00:03:16 UTC,5,,,,
