id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
17767816,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,,2.3,2,3,"The brain may not have an inbuilt measurement of absolute weight or brightness, but it has the self knowledge to understand this.  It has also rectified this with increasingly sophisticated measuring devices.  In  other words, the human brain can assess something, detect a problem and then devise a solution.

It also seems to me somewhat tenuous to  link difficulties of measurement with assessment of happiness;  it seems to me that there is a difference of kind between distance and happiness, or wealth and happiness.",2016-11-14 09:28:39 UTC,3,,,,
17767900,981e192e-5149-4680-8a7a-32700a805705,,2.1,2,1,Week 1 - lots of food for thought.  Week 2 let's get going......,2016-11-14 09:31:05 UTC,0,,,,
17767944,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17766314,2.3,2,3,And now that we have been told that the superman will appear to be 7% bigger than usual we will not be able to rely upon our senses for an absolute measurement!,2016-11-14 09:32:17 UTC,1,,,,
17768036,c2790eb8-807b-4407-9737-e9518ba3cca7,17625098,1.10,1,10,"Also the markets there in Spain seem so much nicer (in Italy too) - like you would not really have to go to a big shop for almost anything - though sadly there are more big companies in the cities, (but also small, more local ones), and also sadly more people doing the office, managing money type jobs). In some of the towns it is wonderful to never ever see anyone in a suit at all - just people who grow the olives, hand out the posts, drive buses, fix the houses and roads, teach the children, run a library and museum, treat the sick and old, etc - ie things that help others... And if you ever are in real Spain (not those places on the coast where all the British go on their holidays and change the place, re money and behaviour and types of work) you see just how happier and relaxed and friendly people are, (in so much of Spain  - obviously the areas are different - and I do think Andalucia and Catalan are the best) - everyone, from tiny children to very old people almost about to die (who seem to be cared by their family so much more than in UK). Now in the Franco years Spain was awful, but it has changed (not perfect, but better!) why can't Britain, instead of only wanting money?",2016-11-14 09:34:43 UTC,1,,,,
17768293,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17668656,1.1,1,1,"Elisabeth, I think that people mainly voted for change as they are tired of the way things are. And even though many people aren't sure exactly how things are going to work out now that things have changed, they are willing to take that risk by voting for something new. Or they have used their votes as protest votes against the current system which they view as not being a success.",2016-11-14 09:40:55 UTC,1,,,,
17768366,981e192e-5149-4680-8a7a-32700a805705,,2.2,2,2,"Happiness is something we have within us and should always seek.  Wherever we may be and whatever our circumstances are we should always seek to provide for ourselves and our immediate family and then if we have spare we can support others.  It's all in the belief we have in ourselves, we can't always change the circumstances we find ourselves in but it is making the most of what we have and improving ourselves along the way that will bring us happiness and satisfaction.",2016-11-14 09:42:37 UTC,1,,,,
17768374,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17747597,1.11,1,11,I was just going to say I keep bags in the car and then I saw the end of your comment.   Try removing a bag to the front of the car in the well of the front passenger seat.  Maybe this will help?,2016-11-14 09:42:48 UTC,1,,,,
17768404,a1a40080-e7f3-4def-a638-24833711ec4e,,3.11,3,11,"Similar to the other comment, I think that it is not necessarily our true value of a product which gives us a reason behind the price we are willing to pay. But in fact, the competition of other businesses give us reasoning behind where we buy from and how much we are willing to pay. For example, if there was no competition we would quite happily pay a price for a product, yet if another company sold the same thing for less we would instantly find the higher price ridiculous even though we would have previously paid it without questioning.",2016-11-14 09:43:25 UTC,0,,,,
17768418,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17599604,1.1,1,1,My husband and three nephews are all on the autistic spectrum too. I look forward to hearing your views.,2016-11-14 09:43:49 UTC,0,,,,
17768422,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17746174,1.10,1,10,"Tim, I love it!  What a great response, and it is not abusive  -  it matches what they are doing to us.",2016-11-14 09:43:54 UTC,0,,,,
17768480,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17733442,1.6,1,6,Agreed.,2016-11-14 09:45:04 UTC,1,,,,
17768545,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17740850,1.10,1,10,"I think that is illuminating.  Funnily enough, I have never been a fan of Freud.",2016-11-14 09:46:39 UTC,0,,,,
17768670,b133d3ac-35ee-4be6-ab22-fa65a4761d4f,17681892,1.4,1,4,"I would probably say in your second case of unintentional memory modification that the person is ""mistaken"" rather than lying, and then I would try and show why they are mistaken.  I have always thought of lies as a deliberate telling of an untruth;  i.e., knowing that what you are saying is incorrect, or a misrepresentation,  and yet still choosing to to say it; or being reckless as to its truth or falsity and still saying it. ",2016-11-14 09:49:41 UTC,0,,,,
17768711,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17515853,1.1,1,1,"Anita, surely there are no right or wrong answers in psychology, especially in a course like this. Everyone's experiences and views are different and that is what is so fascinating. I believe that everyone has something interesting to contribute here and look forward to reading your comments.",2016-11-14 09:50:53 UTC,0,,,,
17768721,ddf9cd1d-2e76-459f-824c-9ed7c674c0ea,,1.8,1,8,"From a biological perspective, our brains are programmed to minimize calorie consumption. This may explain many of the psychological biases and shallow thinking addressed in this course.",2016-11-14 09:51:07 UTC,1,,,,
17768768,981e192e-5149-4680-8a7a-32700a805705,,2.3,2,3,By comparing we make judgements and so need to rely on our own comparisons to trust our own judgements.  Some things that don't matter really so long as we can trust in ourselves and the judgements we make.,2016-11-14 09:52:10 UTC,0,,,,
17768825,387ef42f-57d3-4a42-b36d-079a7e74bb7b,,2.6,2,6,"Governments are clearly not, in the West, dealing with the unhappy.  Their voices are heard in Europe, the US, and Australia, to mention some.  Maximising gross national happiness as public policy is interesting.  GNH arose in Bhutan in 1972 and its 4 pillars are:  sustainable development; preservation and promotion of cultural values; conservation of the natural environment;  and establishment of good governance.  In a course I have just completed at Groningen, European Culture and Politics, it can be seen that the EU does have structures that foster these things.  But then there is 'other'.  'Other' are those who are not seen to fit in and they become an irritant to those who perceive themselves (or genuinely are) the have-nots in their society.  (For Bhutan this policy was a stance against Western materialism in order preserve Buddhist values in their path to a modern economy.)  The sad point in this well constructed and interesting course, was that the language used sometimes indicated an attitude that would not resolve the anger that eventually arises out of social unhappiness.  The idea is to engage, communicate and respect such people in order to DEAL with & MANAGE (cont.)",2016-11-14 09:53:35 UTC,1,,,,
17768960,14b6cb35-3ba8-477e-834d-b001d1605dc6,,1.14,1,14,"I have done similar experiments before, but still it requires concentration and is little tricky. Interview with R.S. is interesting and shows us how fragile our mind can be and how important it is for us not to recognise it. Still, my belief in flat mind is around 3. But I agree that we are not aware of what goes on in our mind all the time,",2016-11-14 09:57:13 UTC,1,,,,
17769016,52e23994-e15d-427f-8809-16cad47dae98,17640637,1.6,1,6,"Still having trouble with the black and white v colour debate. I was interested with the 'colour is just your memory' suggestion, however just by chance I was reading something on my laptop the other day when I noticed a flashing blue light in my peripheral vision, which made me think that surely if that were true I would have seen a white light. Ok not very scientific but then thought what about moving images in the back ground, so switched on the tv without drawing my focus so I didn't have an image fixed in my mind, focused on my thumb but still saw the colours. 
But even if the memory of the colours statement is correct then surely that's enough to say we do see colour because that is what we are observing/experiencing at that time?",2016-11-14 09:58:31 UTC,0,,,,
17769124,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17759226,2.2,2,2,"Me neither, not good with moving fast!",2016-11-14 10:00:43 UTC,0,,,,
17769191,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17752906,2.2,2,2,It's so easy just to go out and get it now with easily available credit (debt).,2016-11-14 10:02:27 UTC,0,,,,
17769277,981e192e-5149-4680-8a7a-32700a805705,,2.6,2,6,"We must remember that we are all equal no matter how rich or how poor we may be the fact is that we are all still human beings.  Happiness is found when we serve others, when we forget ourselves and come to the aid of others.  Whether it be serving/helping in our own families, in our community or sharing a smile with a stranger.  ",2016-11-14 10:05:05 UTC,5,,,,
17769417,981e192e-5149-4680-8a7a-32700a805705,,2.7,2,7,"I know a blind lady and she is absolutely amazing, she has a heightened sense of hearing because she needs to rely on her ears when her eyes don't work.  Our bodies are quite remarkable and our mind is reliant on the resilience we have when we come across obstacles.",2016-11-14 10:08:34 UTC,2,,,,
17769458,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,,2.2,2,2,"We had very little when we were first married (no washing machine or cooker, no  TV or car) and interest rates shot up to around 15% just after we bought our first small home. Each time we bought something small, even a kitchen utensil, it felt like a massive achievement. 

Comparing ourselves with others or with what we could be is a dangerous game for two reasons; firstly, there will always be people with more than you and, secondly, so many people are getting into massive debt to look as though they have more than they can actually afford. ",2016-11-14 10:09:13 UTC,3,,,,
17769617,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17744308,2.2,2,2,"I think that once people have enough, anything extra doesn't buy large amounts of extra happiness, often just extra stress trying to achieve more money or material goods. I can't wait to be mortgage free to have the knowledge that our home is ours and to free up some of the mortgage repayments to have the occasional holiday and put aside something for retirement.",2016-11-14 10:12:50 UTC,1,,,,
17769621,dce623f0-efd3-4c33-a51d-3072d668392b,17711856,2.2,2,2,Retirement certainly improved my happiness but I believe it was due to a feeling of independence. Another boost was my divorce.......... Also maybe not watching TV.,2016-11-14 10:12:52 UTC,1,,,,
17769717,3a76ae21-ee4f-4da1-8939-2db38d9a931e,17713548,1.2,1,2,"On this view we have two questions, ""why"" and ""how"". We cannot answer the ""why"", if we do it we make only interpretations, based on our cultural background, our own experiences. We are able to answer the question of ""how"" when we are present, when we see what happened. And this is not quit right. The answer does only apply to me. ",2016-11-14 10:15:03 UTC,0,,,,
17769763,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17593880,2.2,2,2,"My husband had a company car. Many years ago, when it was time for him to change the car, he decided to get an estate car because we had a baby and needed to get the pram and a large dog in the boot. Within a few weeks, three of our neighbours had changed their cars for estate cars!",2016-11-14 10:16:08 UTC,0,,,,
17769787,3a76ae21-ee4f-4da1-8939-2db38d9a931e,,1.2,1,2,"On this view we have two questions, ""why"" and ""how"". We cannot answer the ""why"", if we do it we make only interpretations, based on our cultural background, our own experiences. We are able to answer the question of ""how"" when we are present, when we see what happened. And this is not quite right. The answer does only apply to me.
 ",2016-11-14 10:16:46 UTC,0,,,,
17769957,26e25bb2-50d6-4e8a-a0e6-bc038b21fff4,,1.14,1,14,"My perception of change blindness: 2 of the tasks I could not detect during the experiment. This failure provided proof (to me) of how we scan and visualise the sensible world and its limitations. I could of course say that I did the experiment on a small iPad and was tired at the time! Which is true.
Rory Sutherland: the commercial world and Human Behaviour, interesting take...this though can be used to exploit humanity for £££ Or challenge the commercial direction to include an element of empathy and consideration for human kind and still make £.... which direction then is real value in a society?
Is there mental depth or is the mind an improviser?
I believe it's both.
What does the term 'flat mind' mean?
It's a expression of how the course leader perceives the thought processes that seem to guide human behaviour and for most of us (ME) he has placed something interesting in front of us, as a challenge to (my) current thinking (or lack of it!)
Scale of acceptance at this time is middle of the road 5/10.
Thank you 
",2016-11-14 10:20:50 UTC,0,,,,
17769965,a11503f1-bf6e-4e7a-92f6-4e0eab3da970,17744308,2.2,2,2,"I would absolutely hate to win the lottery because although a bit more money would make a difference to our circumstances, a huge amount of money would overwhelm me. I have never bought a lottery ticket. Probably saved a good bit not doing so.",2016-11-14 10:20:58 UTC,0,,,,
17770312,387ef42f-57d3-4a42-b36d-079a7e74bb7b,,2.6,2,6,"the problem.  Put yourselves in those peoples' shoes when they realise they are being 'managed' and 'dealt' with.  So whilst the EU pursues the 4 pillars, they appear to have little bearing on the unhappy in Europe.  I think it is better to look at fear - where comparativeness engenders fear.  I'm not sure that fear is any simpler.  

I agree with Wendy Barrow's view of her happiness, and I think how we respond to the comparative bad stuff depends on our attitude to life.   Attitude also affects our level of fear.  One thing I notice is that attitudes of volunteers in studies do not appear to be examined as a variable.  Are the participants doing it for fun?  Money?  Are they being responsible?  Are they responding to the pain just as pain?  Or are they responding to their fear of pain?
 ",2016-11-14 10:28:11 UTC,3,,,,
17770361,13ec8cc8-7492-4324-b23b-8f8d7c68c467,17660952,2.2,2,2,Linda I was warned off 'own thoughts' in present giving a long time ago. She might be delighted for a split second at my generosity and initiative but this would soon be replaced by a calculation about how better the money could have been spent (on her). I wonder where 'surprises' fit into the proposition? If she is deciding in the moment what she wants how do I reconcile this with the emailed list with links to websites of things she might like. I I guess the bag would be a totem of disapproval as the family tucked into our spam crown for Christmas lunch. I must say I love present buying and co-incidentally we were in John Lewis on Friday and her priorities seem to lie elsewhere. ,2016-11-14 10:29:28 UTC,1,,,,
17770387,12c91ff4-7873-4be5-a190-30529b133bb9,17753955,2.3,2,3,"""Measure, Time and Number are nothing but Modes of thought, or rather of imagination."" 
Baruch Spinoza
",2016-11-14 10:30:02 UTC,0,,,,
17770420,7f272447-d35e-4b76-935e-b84fcb971d92,17757101,1.14,1,14,Though not at 9/10 yet!,2016-11-14 10:30:45 UTC,0,,,,
17770620,61502797-063c-4f35-849d-e5e6868f8a79,,4.7,4,7,"Very, very thought provoking 


*cue existential crisis*",2016-11-14 10:35:17 UTC,0,,,,
17770750,12c91ff4-7873-4be5-a190-30529b133bb9,,2.3,2,3,"Very interesting. I've seen the optical illusions before but in a ""wow look at this"" context. Within a more analytical psychological context they are far more interesting. It may be that we give too much weight to absolute measurement and too little to comparison.

Lingering over a coffee with friends can be far more enjoyable than a more formal and more expensive meal in more expensive surroundings. Most of us know it too.",2016-11-14 10:38:28 UTC,2,,,,
17770861,a22d2012-539a-49e4-a4a8-591b2bf550db,,1.11,1,11,I think we have to much choice these days and having too much choice is actually making it harder to make a decision. So that's when asking a friend can help with making the decision because we like to trust the choices our friends make in order to feel 'safe' and making the 'right' choice ourselves.,2016-11-14 10:41:00 UTC,0,,,,
17770919,387ef42f-57d3-4a42-b36d-079a7e74bb7b,17748796,2.7,2,7,"I think you are right.  But I find the discussion of language in this instance rather strange.  I'm not saying the quoted phrases are not used, but rather the acceptance of them. You can always ask ""on a scale of 1-10"", or for the speaker to explain his view.  I work as a part time carer in the community and find that many people go into a sort of door-mat mode when the physician has spoken.   I was appalled to find when in hospital that many medical people are really careless about what they say when imparting information.  Gross over-generalisation which is totally useless to the individual.",2016-11-14 10:42:24 UTC,5,,,,
17770959,981e192e-5149-4680-8a7a-32700a805705,,2.9,2,9,They were hard tasks this week and make me feel rather dense!  The demo a was easy but b was harder.,2016-11-14 10:43:01 UTC,0,,,,
17771368,12c91ff4-7873-4be5-a190-30529b133bb9,17763050,2.4,2,4,"Perhaps risk takers see risk magnitude differently and so see a wider range of possibilities, but the possibilities are still viewed relatively.",2016-11-14 10:52:02 UTC,0,,,,
17771462,387ef42f-57d3-4a42-b36d-079a7e74bb7b,17622826,2.8,2,8,"You can see, Natasha,  in my post of a little while ago in 2.6 that the 4 pillars that support Gross National Happiness are, in Europe, supported by EU structures, but have little bearing on the unhappiness that has developed into anger in Europe.  ",2016-11-14 10:53:35 UTC,1,,,,
17771534,12c91ff4-7873-4be5-a190-30529b133bb9,,2.4,2,4,"In tennis, my aggressive serve had a significant risk of going over the boundary fence.",2016-11-14 10:55:11 UTC,2,,,,
17771586,2ae64bf1-3d63-4deb-bf7b-d43c3453a4bf,,2.2,2,2,"To me, happiness is something like a butterfly: rarely caught by chasing and best experienced when allowed to flutters down unexpected and land on you where and when it will.
The only trick is to learn where it is most likely to alight.",2016-11-14 10:56:22 UTC,1,,,,
17771684,ddb88745-73b2-45eb-a09e-760c887ee033,,1.2,1,2,"I really enjoyed how well this article was written, the language was beautiful. 

I am curious how this course is going to explain why if all we are is a surface response, there  is such diversity in how people respond to stimuli. Both between individuals,  but also the seemingly random responses to  the same situation from a single person. 
I'm always slightly wary  of oversimplification, it seems  far more likely to me that human psychology  is  infinitely more complex that we can perceive.  But this is a interesting perspective that creates interesting discussion. 

Also assuming the hypothesis is correct,  I do always wonder whether the "" stories we tell ourselves"" may still  be important. 
",2016-11-14 10:58:50 UTC,1,,,,
17771901,cec7a27c-1ee5-4a14-9031-7c2704fa65a5,,2.2,2,2,"Each to their own.  Some people will fill the void with material acquisitions but for me, contentment and if you're lucky, happiness, can only be experienced from within yourself.  Whether that's through meditation, appreciating nature, family, friends....things with 'soul' and 'connection' to us.  As The Police sang ""We are Spirits in the Material World""!",2016-11-14 11:03:25 UTC,1,,,,
17772035,387ef42f-57d3-4a42-b36d-079a7e74bb7b,17676932,2.8,2,8,"The trouble with social media is that it feeds the 'gotta have it now' syndrome on the one hand, and stresses the brain on the other.  Even the good news - because all this activity impinges on time that we might normally spend reflecting.  My daughter informed me that facebook is about NOT having close relationships.  I think she is right. It's the easy way out and that shallowness eventually makes us unhappy.",2016-11-14 11:06:05 UTC,1,,,,
17772046,5781b3e5-af9d-4ddc-92ec-201e28194b33,,2.5,2,5,"I really question the questions which are asked in these surveys/experiments. Are the questions written or verbal? Are they ""tick box"" or multiple choice questions? It matters so much. ""Tick box"" surveys simply do not provoke deep thought. ""Are you happy?"". Tick ""yes"" if you are, tick ""no"" if you are not. Rate between one and ten if you are happy, one being very, very, very sad or ten being very, very, very happy. How utterly facile and stupid is that. How many times do you just know that at the bottom of the survey you are going to find a question like ""How happier would you be if you had a holiday?"" Tick yes very, very happy or tick yes very, very, very happy. Now would you prefer a holiday on a cruise or in a time-share? Surveys are pointless. So suggestible. People rush them. They prove nothing, or can be shown to prove anything. Eight out of ten who were asked said they preferred cats. What about those who were not asked or refused to answer. Probably out walking their dogs!",2016-11-14 11:06:20 UTC,1,,,,
17772098,61502797-063c-4f35-849d-e5e6868f8a79,17676932,2.8,2,8,"Talking about social media, and being a part of the generation that was born into it, I've read up a lot on the effect it has on us and it's mainly negative. Social media offers a platform for people to showcase all the positives of their lives and experiences and viewing this as often as one tends to throughout the day can make one seriously depressed with thoughts that go from ""why is my life not as fun as hers"" to ""what am i doing with my life"" to an obsession to document moments and make them look ""perfect"" more than taking in the moment as an experience itself. 

Overall, social media tends to make people overly conscious of comparing their lives with others and looking for constant validation in the form of likes or comments in order to raise their self esteem or simply just feel better about themselves. This, however, leads to people taking extreme measures to obtain these likes and that increases your dependability on these sites - ending up forming a horrible, viscous cycle. It's an addiction.",2016-11-14 11:07:28 UTC,3,,,,
17772163,3b363cb7-a45d-42b7-84dc-e7c55e42fb18,17754633,1.14,1,14,"I'm not convinced that there is a reality 'out there' that looks just the same to everybody. If you accept that what we think we're seeing is actually composed of bits and pieces which our brains interpret as a complete picture, it must be open to question whether there is a real world out there or just one that we largely 'make up' in order to retain our sanity.  I'm very much enjoying the course.  I also found the business element a bit hard to take - I suppose we need trade - it makes the world go round - but I dislike the idea of manipulating people to buy things they don't really need, and I also wish there was less choice rather than more in shops. I am tending to believe in the flat mind, particularly after it was explained more clearly in the last session. I think I'll go for 7.",2016-11-14 11:09:02 UTC,0,,,,
17772212,7f272447-d35e-4b76-935e-b84fcb971d92,,1.14,1,14,"Our minds certainly improvise. However, I remain 5/10, not that I don't accept the thesis but because I am not sure if it differs from others out there. 
I found the change blindness tests difficult especially the ones with the flashing images and eventually gave up on some of them. But I am not surprised since it takes a lot of energy to concentrate sufficiently especially when there are distractions.
I found the interviews interesting although a bit long-winded. It is always interesting to hear the views of practitioners in any subject.",2016-11-14 11:10:11 UTC,1,,,,
17772255,387ef42f-57d3-4a42-b36d-079a7e74bb7b,17685106,2.8,2,8,"You surprise me, Andrew.  Don't need any of that.  Just go across the cattle grid and remember to shut the farm gate.  Make the best of what I've got and it turns out to be the best generator of happiness.  ",2016-11-14 11:11:06 UTC,1,,,,
17772700,1a453f20-b98c-47b1-987f-5baa06fc6f87,,2.3,2,3,"The question is, how did we come up with all measuring instruments and devices if it wasn't  for the brain differentiating illusion from reality? The eagle's brain is to process refraction and thereby able to pick out fish from water. Probably its only the human brain that is flat. You can appear to trick the brain with optical illusions at the surface but given time it will call your bluff.    
I do agree though, that everything is relative including happiness and that's why happiness is a pursuit no a destination",2016-11-14 11:20:13 UTC,3,,,,
17772854,1b0f5268-e8af-478e-b83d-ccbba0b74989,,1.3,1,3,"I'm wondering how flat is represented.  I mean, are we talking a line ----- flat, or a flat like a page, so there are lots off different options but it's still flat, or a flat that I'm not even at this point able to comprehend?  I guess what I'm saying is flat in its self has so many diversities,  that it's hard to work out in itself.  As an autistic person, life is pretty black and white for me, but we are currently letting go of the thought of the autistic spectrum being a line,  but more a page with people on different pints on that page, and I guess that is where my question results from. I am thinking more of the page, because like with autism, we all have different experiences and differing skills, so to see things as a line makes that quite
easy hard. But then if we are talking about lines that is in our own different minds, and not connected to anyone else's,  more like our own different Time line, like you get when you look at an event in history for example, then that would make sense too. So I guess what I'm asking is are we talking everyone's minds being tangled together with our own differing skills and things, or a kind of individual mind with no connection to anything",2016-11-14 11:23:41 UTC,0,,,,
17772862,13ec8cc8-7492-4324-b23b-8f8d7c68c467,17685106,2.8,2,8,Couldn't agree more Hazel but can you imagine what an official 'happiness manifesto' would look like. I really am a look to the positives person and very much live in the moment.,2016-11-14 11:23:58 UTC,0,,,,
17772927,6b7bc557-8834-4b04-aba0-d845b6d9d41f,,1.5,1,5,"I generally hate being asked what I think of something as I find it very difficult to answer. I tend to weigh up the pros and cons and am often left not really knowing. I feel that most people around me have very specific thoughts about right and wrong/ good and bad whereas I usually feel more flexible and understanding of both views. Perhaps I am just more aware of how flat my mind is! With questions about why the sky is blue, or how an air conditioner works, I would just say, I probably ought to know but I don't!",2016-11-14 11:25:12 UTC,4,,,,
17772986,e42624e0-f489-462f-a86e-bbe00fe71422,,1.11,1,11,"I try to work on the ""do I need it?"" then ""can I afford it"" , but this does'nt always work.  I think its quite easy to get involved in the place or circumstances, like buying a strange cheese or special wine at a country/christmas fare. I think we like to involve others opinions so that we have a joint blame if it turns out to be rubbish.",2016-11-14 11:26:35 UTC,2,,,,
17773048,12c91ff4-7873-4be5-a190-30529b133bb9,,2.5,2,5,"Fascinating. This chimes with me because I grew up in the fifties and I recently found myself wondering how cold my parents’ house must have been in winter with no double glazing, little insulation, no central heating and only a coal fire in the living room.

I remember the cold in certain contexts such as first getting into bed in winter and scratching ice off the inside of the windows in the morning but I don’t remember winter life as generally cold and shivery. Like everyone else I was used to it. 

Today my scale or warmth for a domestic interior would suggest I must have been cold in the fifties and the adults must have been cold too, but I wasn’t and they weren’t. There are limits to this of course, but within those limits relative perceptions may be all we have.
",2016-11-14 11:28:03 UTC,7,,,,
17773075,387ef42f-57d3-4a42-b36d-079a7e74bb7b,,2.8,2,8,"Happiness is not the same as well-being, although the latter can play a role in happiness.  Looking at the posts below I wonder why measuring happiness is so important when you can see, hear and even experience the rage of those people in Europe/US etc. whose unresolved unhappiness about what they perceive/is happening to them has festered long enough to evolve into anger.   (see my post for 2.6).",2016-11-14 11:28:42 UTC,1,,,,
17773120,13ec8cc8-7492-4324-b23b-8f8d7c68c467,,2.9,2,9,I did as badly as Wikipedia in the general knowledge quiz and they gave absolute answers. I am good at lengths but couldn't be bothered with B I'm afraid so emptied the dishwasher instead. It is now both absolutely and comparatively empty.,2016-11-14 11:29:41 UTC,5,,,,
17773499,de00bcae-b021-4fb1-b83a-5284e6299fc4,,1.14,1,14,"I treated the change blindness test like that of field of vision tests I undertake at opticians. I looked for the subtlety of change rather than any major differences and still didn't find all the changes even when I concentrated harder.
I do think most people are improvisers actively adjusting the stimuli around them if I can use myself as the control element on which to base such an assessment. I would therefore place myself as 7/10 at the moment until I know more/better.",2016-11-14 11:39:09 UTC,1,,,,
17773597,387ef42f-57d3-4a42-b36d-079a7e74bb7b,17676932,2.8,2,8,I think you have given a very clear description of the cycle.   It is very sad because validation is out there in the real world where we learn to accept that comparatively speaking it comes in slow motion.    ,2016-11-14 11:41:28 UTC,0,,,,
17773903,86609eb2-91fa-46fe-9b56-d468525ed18c,17640637,1.6,1,6,"Hi Clare.

Our brains have evolved to do a fantastic job of tricking us into thinking that our eyes give us a complete, comprehensive, full-colour picture of our surroundings.  In fact, the visual inputs that your brain is working with consist of a disparate set of partial, disjointed visual information.

You're not going to unpick this --- and ""catch your brain out"" --- by looking at your TV out of the corner of your eye!

Just to help to illustrate this ........ I assume you're aware of your eye's blind spot?  Close one eye and have a look around with the other.  Are you aware of a blind spot?  Does that mean it doesn't exist?",2016-11-14 11:48:11 UTC,0,,,,
17773945,53d49700-e351-4d8f-a5fb-784c9057771d,,2.2,2,2,"I agree with the relativity of happiness. If the average living level is increased, the level of happiness will be balanced as before.",2016-11-14 11:48:54 UTC,0,,,,
17773971,387ef42f-57d3-4a42-b36d-079a7e74bb7b,,2.9,2,9,My computer gets no response from the 'next' question button.  That's ok.  I have no idea how long the Thames is.,2016-11-14 11:49:38 UTC,2,,,,
17774029,438bd472-fdf4-4966-b3d1-fe4dcaab2c43,17754551,2.2,2,2,"I'm interested to know why you don't agree. I've long believed that theory. For me it explains why so many people from 3rd world countries are desperately trying to get into Britain. Also why there is so much criticism of the 1% when objectively I have so much more than I did 10 years ago. (Would my 1990's self believe I could afford to access on-demand education/lectures from a leading university, sitting at a laptop on my kitchen table with no wires attached to it?)",2016-11-14 11:50:41 UTC,1,,,,
17774068,3b363cb7-a45d-42b7-84dc-e7c55e42fb18,17752906,2.2,2,2,"During World War 2, quite a lot of people were happy in spite of rationing and discomfort.  Perhaps this was because there was more sense of community -' we're all in it together' - even excitement.  And maybe less 'keeping up with the Joneses' because most people were in the same boat. After the war, unhappiness set in, maybe not only because of scarcity of food etc but because everything felt flat and negative.",2016-11-14 11:51:37 UTC,2,,,,
17774267,3b363cb7-a45d-42b7-84dc-e7c55e42fb18,17694495,2.2,2,2,But isn't it just confirming that self-reporting is highly subjective and unattached to some kind of reality? There's no way of proving somebody's sense of happiness.,2016-11-14 11:56:32 UTC,0,,,,
17774333,1a453f20-b98c-47b1-987f-5baa06fc6f87,17763050,2.4,2,4,"Ian, exactly what I was thinking. There shouldn't be a pattern in responses because minds are making up things as they go along. We would not be able to predict the results.  ",2016-11-14 11:58:01 UTC,2,,,,
17774494,667c6780-a4fd-4378-b4ac-c83df1dddac7,17750563,1.14,1,14,"Exactly! ANd these can form the type of unconscious beliefs we need to unbury!
ANd it would be good to educate parents that if theythink it necessary to critisize their child when correcting a behaviour that they ensure they remark on the behaviour not aim at the level of person. So instead of What a stupod boy you are... more like Its stupid to pull the dogs tail as it is likely to bite you",2016-11-14 12:01:16 UTC,0,,,,
17774534,4374a686-af60-4219-b5ef-6d02d8464363,,1.11,1,11,"I feel like my personal decision-making process in purchases I make is heavily influenced by society and the response of others. It's not necessarily so that the decision as to whether or not I need something is solely decided by external factors (for instance, the need of a winter coat to stay warm), but the further selection of my purchase is (media, social contacts, societal standard etc). 

The reasoning of first looking ""inwards"" before creating a ""mirror"" with society in decision making strikes me as a very helpful tool in my future decision making process. ",2016-11-14 12:02:23 UTC,1,,,,
17774552,54fc1c31-1cd7-40a5-bf86-9e5c57748c77,,2.8,2,8,"Regardless of whether governments can or cannot succeed in making their citizens happier, one thing to always take into consideration is that humans are complainers, maybe nowadays more than ever before. Nothing is ever good enough, there is always reason to complain and be unhappy (or is it more like: talking themselves into being unhappy?). 
So you may not even get accurate results even if you figured out the perfect measurement. ",2016-11-14 12:02:48 UTC,1,,,,
17774759,1a453f20-b98c-47b1-987f-5baa06fc6f87,,2.4,2,4,If we believe that some people are risk takers and some are not. Why should we then believe that a human mind makes decisions on the spur of the moment. If so we would not be able to predict the general results of human response to a given question ,2016-11-14 12:07:18 UTC,2,,,,
17774923,13ec8cc8-7492-4324-b23b-8f8d7c68c467,,2.10,2,10,"Has Rory fallen over? He mentions falling between 2 stools. A friend of mine is quite entrepreneurial and would subscribe to the gin example, saying trade brings trade, hence I suppose the proliferation of High Street coffee shops. I cannot remember much of what else he said which says more about me than Rory of course. ",2016-11-14 12:10:38 UTC,3,,,,
17774977,9fc789c5-5aab-47fd-abaa-36efe1d806af,,2.2,2,2,"The rich island may have been filled with adults busy earning money with no time for their families, thus are they really happy? It may be the poor island felt the rich island would be better until they had experienced and lived it. No one knows what goes on behind closed doors, thus ones idea of happiness is different to another ",2016-11-14 12:11:45 UTC,1,,,,
